Serial Num,Market,Vessel,Year,Processor,Reported Lbs,Converted Lbs,Price,Gear,Use,Origin,,Condition,Sub Market,Port,Unit,Month,Day,CFL Id
Z553895,752,36470,2011,31614,2280,2280,0.6,18,3,268,,,,223,LBS,9,20,L30832
Z553891,752,36470,2011,31614,1484,1484,0.75,18,3,268,,,,223,LBS,9,19,L30832
Z550778,752,36470,2011,31614,1215,1215,0.6,18,3,262,,,,223,LBS,8,10,L30832
Z550647,752,36470,2011,31614,658,658,0.5,18,3,262,,,,223,LBS,8,9,L30832
Z553994,752,36470,2011,31614,2130,2130,0.65,18,3,268,,,,223,LBS,11,8,L30832
Z553225,752,36470,2011,31614,1751,1751,0.2,18,3,262,,,,223,LBS,8,22,L30832
Z553950,752,36470,2011,31614,1276,1276,0.8,18,3,262,,,,223,LBS,11,21,L30832
Z550537,752,36470,2011,31614,1770,1770,0.55,18,3,268,,,,223,LBS,7,12,L30832
Z550533,752,36470,2011,31614,1265,1265,0.65,18,3,268,,,,223,LBS,7,11,L30832
Z550546,752,36470,2011,31614,1567,1567,0.6,18,3,268,,,,223,LBS,7,18,L30832
Z550542,752,36470,2011,31614,994,994,0.75,18,3,268,,,,223,LBS,7,13,L30832
Z553944,752,36470,2011,31614,1584,1584,0.9,18,3,262,,,,223,LBS,11,17,L30832
Z555743,752,36470,2011,31614,1073,1073,0.9,18,3,262,,,,223,LBS,12,5,L30832
Z550643,752,36470,2011,31614,1937,1937,0.5,18,3,262,,,,223,LBS,8,8,L30832
Z550640,752,36470,2011,31614,1486,1486,0.6,18,3,262,,,,223,LBS,8,3,L30832
Z550636,752,36470,2011,31614,1233,1233,0.55,18,3,262,,,,223,LBS,8,2,L30832
Z550627,752,36470,2011,31614,1798,1798,0.5,18,3,268,,,,223,LBS,7,25,L30832
Z550607,752,36470,2011,31614,1054,1054,0.55,18,3,268,,,,223,LBS,7,20,L30832
Z550566,752,36470,2011,31614,1734,1734,0.7,18,3,268,,,,223,LBS,7,19,L30832
Z550448,752,36470,2011,31614,1775,1775,0.65,18,3,262,,,,223,LBS,6,29,L30832
Z548723,752,36470,2011,31614,1144,1144,0.7,18,3,268,,,,223,LBS,5,17,L30832
Z550433,752,36470,2011,31614,2355,2355,0.5,18,3,262,,,,223,LBS,6,21,L30832
Z550430,752,36470,2011,31614,1875,1875,0.8,18,3,262,,,,223,LBS,6,22,L30832
Z550423,752,36470,2011,31614,1883,1883,0.8,18,3,268,,,,223,LBS,6,28,L30832
Z550419,752,36470,2011,31614,1935,1935,0.8,18,3,268,,,,223,LBS,6,27,L30832
Z548702,752,36470,2011,31614,1119,1119,0.25,18,3,262,,,,223,LBS,5,7,L30832
Z548692,752,36470,2011,31614,1788,1788,0.45,18,3,268,,,,223,LBS,5,11,L30832
Z548684,752,36470,2011,31614,858,858,0.5,18,3,262,,,,223,LBS,5,6,L30832
Z550319,752,36470,2011,31614,1504,1504,0.65,18,3,268,,,,223,LBS,6,2,L30832
Z550328,752,36470,2011,31614,377,377,0.55,18,3,268,,,,223,LBS,5,25,L30832
Z550335,752,36470,2011,31614,386,386,0.5,18,3,262,,,,223,LBS,5,31,L30832
Z550313,752,36470,2011,31614,1344,1344,0.8,18,3,268,,,,223,LBS,5,30,L30832
Z544744,752,36470,2011,31614,1898,1898,0.6,18,3,268,,,,223,LBS,5,2,L30832
Z544750,752,36470,2011,31614,1026,1026,0.55,18,3,268,,,,223,LBS,5,27,L30832
Z544721,752,36470,2011,31614,1433,1433,0.5,18,3,268,,,,223,LBS,5,1,L30832
Z550345,752,36470,2011,31614,2124,2124,0.5,18,3,255,,,,223,LBS,6,7,L30832
Z550343,752,36470,2011,31614,2139,2139,0.65,18,3,262,,,,223,LBS,6,6,L30832
Z548717,752,36470,2011,31614,1275,1275,0.8,18,3,268,,,,223,LBS,5,15,L30832
Z548714,752,36470,2011,31614,1285,1285,0.65,18,3,268,,,,223,LBS,5,14,L30832
Z544701,752,36470,2011,31614,1614,1614,0.5,18,3,262,,,,223,LBS,4,18,L30832
C115766,752,36470,2011,31614,2246,2246,0.5,18,3,268,,,,223,LBS,4,17,L30832
Z544456,752,36470,2011,31614,741,741,0.4,18,3,262,,,,223,LBS,4,13,L30832
Z544396,752,36470,2011,31614,1665,1665,0.7,18,3,268,,,,223,LBS,4,10,L30832
Z544315,752,36470,2011,31614,1245,1245,0.5,18,3,268,,,,223,LBS,3,5,L30832
Z544388,752,36470,2011,31614,1155,1155,0.7,18,3,262,,,,223,LBS,3,30,L30832
Z543823,752,36470,2011,31614,556,556,0.7,18,3,262,,,,223,LBS,2,22,L30832
Z534016,752,36470,2011,31614,1320,1320,0.8,18,3,262,,,,223,LBS,2,21,L30832
Z544379,752,36470,2011,31614,2043,2043,0.5,18,3,262,,,,223,LBS,3,8,L30832
Z544346,752,36470,2011,31614,1455,1455,0.6,18,3,262,,,,223,LBS,3,9,L30832
Z544338,752,36470,2011,31614,1546,1546,0.4,18,3,262,,,,223,LBS,3,4,L30832
Z544318,752,36470,2011,31614,854,854,0.45,18,3,255,,,,223,LBS,3,6,L30832
Z544390,752,36470,2011,31614,1352,1352,0.7,18,3,268,,,,223,LBS,4,4,L30832
Z544283,752,36470,2011,31614,804,804,0.85,18,3,262,,,,223,LBS,2,2,L30832
Z544282,752,36470,2011,31614,1282,1282,0.7,18,3,268,,,,223,LBS,2,1,L30832
Z540418,752,36470,2011,31614,1186,1186,0.7,18,3,262,,,,223,LBS,2,12,L30832
Z543805,752,36470,2011,31614,803,803,0.5,18,3,262,,,,223,LBS,2,11,L30832
Z544231,752,36470,2011,31614,1330,1330,0.6,18,3,268,,,,223,LBS,1,12,L30832
Z544227,752,36470,2011,31614,1115,1115,0.5,18,3,262,,,,223,LBS,1,11,L30832
Z544224,752,36470,2011,31614,1235,1235,0.75,18,3,268,,,,223,LBS,1,15,L30832
Z544265,752,36470,2011,31614,1002,1002,0.55,18,3,268,,,,223,LBS,1,28,L30832
Z544262,752,36470,2011,31614,671,671,0.8,18,3,262,,,,223,LBS,1,26,L30832
Z544246,752,36470,2011,31614,1221,1221,0.7,18,3,268,,,,223,LBS,1,25,L30832
Z544234,752,36470,2011,31614,1330,1330,0.6,18,3,268,,,,223,LBS,1,14,L30832
Z544293,752,36470,2011,31614,601,601,0.7,18,3,262,,,,223,LBS,2,10,L30832
Z544275,752,36470,2011,31614,1310,1310,0.7,18,3,268,,,,223,LBS,2,9,L30832
Z544096,752,36470,2011,31614,883,883,0.55,18,3,268,,,,223,LBS,1,10,L30832
Z544091,752,36470,2011,31614,924,924,0.9,18,3,262,,,,223,LBS,1,9,L30832
Z544085,752,36470,2011,31614,398,398,0.7,18,3,262,,,,223,LBS,1,5,L30832
Z544301,752,36470,2011,31614,1362,1362,0.55,18,3,268,,,,223,LBS,2,27,L30832
Z537688,752,35785,2011,80749,455,455,0.5,18,3,710,,,,611,LBS,3,10,L48745
Z549643,752,43383,2011,8407,337,337,0.98,18,3,757,,,,767,LBS,6,21,L32587
Z549796,752,43383,2011,8407,155,155,0.89,18,3,757,,,,767,LBS,7,5,L32587
Z549707,752,43383,2011,8407,299,299,1.16,18,3,757,,,,767,LBS,7,7,L32587
Z556905,752,40589,2011,7759,1837,1837,1.1,18,3,690,,,,611,LBS,10,11,L25980
Z556903,752,40589,2011,7759,1120,1120,1.2,18,3,689,,,,611,LBS,10,4,L25980
Z552286,752,40589,2011,7759,1655,1655,0.83,18,3,690,,,,611,LBS,8,23,L25980
Z557180,752,40589,2011,7759,1064,1064,0.7,18,3,690,,,,611,LBS,11,22,L25980
Z556938,752,40589,2011,7759,1415,1415,0.8,18,3,690,,,,611,LBS,11,2,L25980
Z548878,752,40589,2011,72081,93,93,1.25,18,3,690,,,,611,LBS,9,7,L25980
Z556830,752,40589,2011,7759,1600,1600,1.1,18,3,690,,,,611,LBS,9,20,L25980
Z557184,752,40589,2011,7759,820,820,1.1,18,3,683,,,,611,LBS,12,1,L25980
Z543738,752,40589,2011,80749,1160,1160,0.5,18,3,690,,,,611,LBS,8,4,L25980
Z543735,752,40589,2011,80749,1558,1558,0.5,18,3,690,,,,611,LBS,8,2,L25980
Z543730,752,40589,2011,80749,883,883,0.6,18,3,711,,,,611,LBS,7,28,L25980
Z543725,752,40589,2011,80749,1484,1484,0.6,18,3,711,,,,611,LBS,7,26,L25980
Z543722,752,40589,2011,80749,755,755,0.6,18,3,687,,,,611,LBS,7,21,L25980
Z543718,752,40589,2011,80749,754,754,0.6,18,3,687,,,,611,LBS,7,20,L25980
Z556295,752,40589,2011,7759,1300,1300,0.6,18,3,689,,,,611,LBS,9,15,L25980
Z556289,752,40589,2011,7759,1571,1571,1,18,3,690,,,,611,LBS,9,13,L25980
Z549875,752,40589,2011,7759,1383,1383,0.92,18,3,690,,,,611,LBS,8,16,L25980
Z549862,752,40589,2011,7759,1340,1340,0.5,18,3,688,,,,611,LBS,8,9,L25980
Z559698,752,40589,2011,7759,1084,1084,0.8,18,3,711,,,,611,LBS,12,30,L25980
Z559693,752,40589,2011,7759,1217,1217,0.9,18,3,711,,,,611,LBS,12,28,L25980
Z559689,752,40589,2011,7759,1275,1275,0.97,18,3,711,,,,611,LBS,12,20,L25980
Z559686,752,40589,2011,7759,1216,1216,0.9,18,3,690,,,,611,LBS,12,15,L25980
Z559680,752,40589,2011,7759,1767,1767,0.8,18,3,687,,,,611,LBS,12,13,L25980
Z559676,752,40589,2011,7759,1286,1286,0.9,18,3,690,,,,611,LBS,12,9,L25980
Z557192,752,40589,2011,7759,1889,1889,0.8,18,3,690,,,,611,LBS,12,7,L25980
Z557189,752,40589,2011,7759,1274,1274,0.85,18,3,687,,,,611,LBS,12,4,L25980
Z556936,752,40589,2011,7759,1272,1272,1,18,3,712,,,,611,LBS,10,27,L25980
Z556931,752,40589,2011,7759,1807,1807,0.8,18,3,690,,,,611,LBS,10,25,L25980
Z556918,752,40589,2011,7759,1590,1590,0.95,18,3,690,,,,611,LBS,10,18,L25980
Z556276,752,40589,2011,7759,1477,1477,0.8,18,3,690,,,,611,LBS,9,7,L25980
Z548923,752,40589,2011,72081,10,10,2,18,3,711,,,,611,LBS,7,28,L25980
Z556045,752,39892,2011,7936,2086,2086,0.5,18,3,690,,,,611,LBS,11,28,L25980
Z556701,752,40589,2011,6479,830,830,0.8,18,3,708,,,,611,LBS,11,17,L25980
Z549868,752,40589,2011,7759,1460,1460,1,18,3,690,,,,611,LBS,8,11,L25980
Z552295,752,40589,2011,7759,1707,1707,0.7,18,3,690,,,,611,LBS,9,1,L25980
Z548891,752,40589,2011,72081,24,24,1.25,18,3,712,,,,611,LBS,10,27,L25980
Z543709,752,40589,2011,80749,325,325,0.5,18,3,689,,,,611,LBS,7,12,L25980
Z543670,752,40589,2011,80749,1037,1037,0.6,18,3,688,,,,611,LBS,6,30,L25980
Z543663,752,40589,2011,80749,1602,1602,0.6,18,3,690,,,,611,LBS,6,28,L25980
Z543653,752,40589,2011,80749,453,453,0.6,18,3,689,,,,611,LBS,6,21,L25980
Z543624,752,40589,2011,80749,1965,1965,0.6,18,3,690,,,,611,LBS,6,16,L25980
Z543623,752,40589,2011,80749,1467,1467,0.6,18,3,690,,,,611,LBS,6,16,L25980
Z543605,752,40589,2011,80749,601,601,0.6,18,3,711,,,,611,LBS,6,8,L25980
Z543602,752,40589,2011,80749,1185,1185,0.6,18,3,690,,,,611,LBS,6,6,L25980
Z543601,752,40589,2011,80749,1012,1012,0.6,18,3,690,,,,611,LBS,6,6,L25980
Z543586,752,40589,2011,80749,1970,1970,0.7,18,3,711,,,,611,LBS,5,25,L25980
Z543585,752,40589,2011,80749,1431,1431,0.7,18,3,711,,,,611,LBS,5,25,L25980
Z543580,752,40589,2011,80749,1767,1767,0.7,18,3,690,,,,611,LBS,5,17,L25980
Z538671,752,40589,2011,72081,10,10,2,18,3,1035,,,,611,LBS,3,1,L25980
Z543713,752,40589,2011,80749,1860,1860,0.5,18,3,687,,,,611,LBS,7,14,L25980
Z548904,752,40589,2011,72081,10,10,2,18,3,687,,,,611,LBS,4,19,L25980
Z543563,752,40589,2011,80749,942,942,0.6,18,3,687,,,,611,LBS,5,3,L25980
Z537694,752,40589,2011,80749,1690,1690,0.5,18,3,711,,,,611,LBS,3,15,L25980
Z537693,752,40589,2011,80749,700,700,0.5,18,3,711,,,,611,LBS,3,15,L25980
Z537691,752,40589,2011,80749,842,842,0.5,18,3,711,,,,611,LBS,3,11,L25980
Z543557,752,40589,2011,80749,1450,1450,0.5,18,3,711,,,,611,LBS,4,28,L25980
Z543554,752,40589,2011,80749,1127,1127,0.5,18,3,689,,,,611,LBS,4,21,L25980
Z537725,752,40589,2011,80749,893,893,0.5,18,3,687,,,,611,LBS,4,19,L25980
Z537721,752,40589,2011,80749,895,895,0.5,18,3,687,,,,611,LBS,4,12,L25980
Z537719,752,40589,2011,80749,930,930,0.5,18,3,711,,,,611,LBS,4,7,L25980
Z537712,752,40589,2011,80749,1200,1200,0.5,18,3,689,,,,611,LBS,4,5,L25980
Z537703,752,40589,2011,80749,1457,1457,0.5,18,3,712,,,,611,LBS,3,31,L25980
Z537702,752,40589,2011,80749,1290,1290,0.5,18,3,712,,,,611,LBS,3,31,L25980
Z537698,752,40589,2011,80749,1285,1285,0.5,18,3,711,,,,611,LBS,3,29,L25980
Z537696,752,40589,2011,80749,300,300,0.5,18,3,711,,,,611,LBS,3,23,L25980
Z537654,752,40589,2011,80749,1078,1078,0.6,18,3,690,,,,611,LBS,2,23,L25980
Z537639,752,40589,2011,80749,2111,2111,0.6,18,3,711,,,,611,LBS,2,21,L25980
Z537638,752,40589,2011,80749,1296,1296,0.6,18,3,711,,,,611,LBS,2,21,L25980
Z537682,752,40589,2011,80749,1031,1031,0.5,18,3,688,,,,611,LBS,3,9,L25980
Z537673,752,40589,2011,80749,1455,1455,0.5,18,3,690,,,,611,LBS,3,1,L25980
Z537672,752,40589,2011,80749,831,831,0.5,18,3,690,,,,611,LBS,3,1,L25980
Z537622,752,40589,2011,80749,1360,1360,0.6,18,3,711,,,,611,LBS,2,11,L25980
Z537610,752,40589,2011,80749,832,832,0.6,18,3,711,,,,611,LBS,2,8,L25980
Z537597,752,40589,2011,80749,740,740,0.6,18,3,689,,,,611,LBS,2,3,L25980
Z537591,752,40589,2011,80749,1470,1470,0.6,18,3,711,,,,611,LBS,2,2,L25980
Z543569,752,40589,2011,80749,1277,1277,0.6,18,3,684,,,,611,LBS,5,5,L25980
Z538657,752,40589,2011,72081,14,14,1.25,18,3,689,,,,611,LBS,1,20,L25980
Z537509,752,40589,2011,80749,902,902,0.6,18,3,687,,,,611,LBS,1,7,L25980
Z537497,752,40589,2011,80749,1359,1359,0.6,18,3,689,,,,611,LBS,1,5,L25980
Z537551,752,40589,2011,80749,1321,1321,0.6,18,3,689,,,,611,LBS,1,12,L25980
Z537580,752,40589,2011,80749,1466,1466,0.6,18,3,711,,,,611,LBS,1,26,L25980
Z537568,752,40589,2011,80749,970,970,0.6,18,3,711,,,,611,LBS,1,20,L25980
Z537563,752,40589,2011,80749,981,981,0.6,18,3,711,,,,611,LBS,1,18,L25980
Z549260,752,40770,2011,7759,1199,1199,0.75,18,3,762,,,,745,LBS,5,4,L47141
Z547942,752,40770,2011,7759,307,307,0.7,18,3,829,,,,745,LBS,4,18,L47141
Z547923,752,40770,2011,7759,311,311,0.7,18,3,720,,,,745,LBS,4,22,L47141
Z556656,752,43260,2011,6479,2508,2508,0.7,18,3,712,,,,608,LBS,11,9,L48667
Z556653,752,43260,2011,6479,1526,1526,0.8,18,3,712,,,,608,LBS,11,8,L48667
Z545106,752,43260,2011,6479,2151,2151,0.8,18,3,712,,,,608,LBS,8,9,L48667
Z545103,752,43260,2011,6479,2000,2000,0.7,18,3,712,,,,608,LBS,8,8,L48667
Z556747,752,43260,2011,6479,2000,2000,0.8,18,3,712,,,,608,LBS,12,13,L48667
Z552696,752,43260,2011,6479,1653,1653,0.9,18,3,712,,,,608,LBS,10,13,L48667
Z552692,752,43260,2011,6479,1843,1843,0.8,18,3,711,,,,608,LBS,10,4,L48667
Z552687,752,43260,2011,6479,1943,1943,0.7,18,3,711,,,,611,LBS,10,3,L48667
Z556172,752,20724,2011,7936,1225,1225,0.5,18,3,712,,,,608,LBS,10,25,L48667
Z556165,752,20724,2011,7936,1840,1840,0.5,18,3,711,,,,608,LBS,10,24,L48667
Z552623,752,43260,2011,6479,2043,2043,0.9,18,3,712,,,,608,LBS,10,10,L48667
Z557679,752,43260,2011,6479,1563,1563,0.8,18,3,712,,,,608,LBS,12,20,L48667
Z556573,752,43260,2011,6479,1740,1740,0.8,18,3,712,,,,608,LBS,12,19,L48667
Z556570,752,43260,2011,6479,1493,1493,0.8,18,3,712,,,,608,LBS,12,18,L48667
Z556681,752,43260,2011,6479,2792,2792,0.8,18,3,712,,,,608,LBS,11,21,L48667
Z552594,752,43260,2011,6479,2108,2108,0.9,18,3,712,,,,608,LBS,9,14,L48667
Z552588,752,43260,2011,6479,1773,1773,0.8,18,3,712,,,,608,LBS,9,8,L48667
Z552823,752,43260,2011,6479,1806,1806,0.8,18,3,712,,,,608,LBS,8,31,L48667
Z552816,752,43260,2011,6479,1620,1620,0.7,18,3,712,,,,611,LBS,8,22,L48667
Z552656,752,43260,2011,6479,2438,2438,0.7,18,3,711,,,,608,LBS,9,29,L48667
Z552640,752,43260,2011,6479,2525,2525,0.75,18,3,712,,,,608,LBS,9,22,L48667
Z548545,752,43260,2011,6479,2068,2068,0.7,18,3,712,,,,608,LBS,8,23,L48667
Z548540,752,43260,2011,6479,1896,1896,0.75,18,3,712,,,,608,LBS,8,17,L48667
Z545221,752,43260,2011,6479,1366,1366,0.75,18,3,712,,,,608,LBS,8,1,L48667
Z552699,752,43260,2011,6479,2711,2711,0.85,18,3,712,,,,608,LBS,10,17,L48667
Z552625,752,43260,2011,6479,2265,2265,0.95,18,3,712,,,,608,LBS,10,18,L48667
Z552578,752,43260,2011,6479,1190,1190,0.8,18,3,712,,,,608,LBS,9,1,L48667
Z556563,752,43260,2011,6479,2313,2313,0.8,18,3,712,,,,608,LBS,12,14,L48667
Z552631,752,43260,2011,6479,1820,1820,0.9,18,3,712,,,,608,LBS,9,20,L48667
Z556693,752,43260,2011,6479,1960,1960,0.8,18,3,712,,,,608,LBS,11,28,L48667
Z556690,752,43260,2011,6479,1645,1645,0.8,18,3,712,,,,611,LBS,11,27,L48667
Z556687,752,43260,2011,6479,1927,1927,0.8,18,3,712,,,,608,LBS,11,22,L48667
Z556556,752,43260,2011,6479,1955,1955,0.8,18,3,712,,,,611,LBS,12,12,L48667
Z546610,752,43260,2011,6479,1562,1562,0.7,18,3,708,,,,608,LBS,4,5,L48667
Z538350,752,43260,2011,71861,594.3,594.3,4.65,18,3,814,,,,608,LBS,7,7,L48667
Z539398,752,43260,2011,6479,870,870,0.7,18,3,711,,,,608,LBS,1,21,L48667
Z546645,752,43260,2011,6479,2726,2726,0.6,18,3,712,,,,608,LBS,3,1,L48667
Z547545,752,43260,2011,6479,432,432,0.7,18,3,765,,,,608,LBS,5,12,L48667
Z546758,752,43260,2011,6479,4105,4105,0.4,18,3,690,,,,608,LBS,2,13,L48667
Z546671,752,43260,2011,6479,665,665,0.8,18,3,709,,,,608,LBS,3,30,L48667
Z539445,752,43260,2011,6479,1988,1988,0.4,18,3,690,,,,611,LBS,1,11,L48667
Z539442,752,43260,2011,6479,1691,1691,0.4,18,3,690,,,,611,LBS,1,10,L48667
Z539432,752,43260,2011,6479,1996,1996,0.7,18,3,690,,,,608,LBS,1,6,L48667
Z539382,752,43260,2011,6479,3041,3041,0.7,18,3,690,,,,608,LBS,1,13,L48667
Z539460,752,43260,2011,6479,1837,1837,0.8,18,3,690,,,,611,LBS,1,4,L48667
Z550726,752,46884,2011,31614,2307,2307,0.9,18,3,402,,,,213,LBS,12,7,L83618
Z550733,752,46884,2011,31614,1615,1615,1.2,18,3,402,,,,213,LBS,12,16,L83618
Z550741,752,46884,2011,31614,1590,1590,1.05,18,3,408,,,,213,LBS,12,23,L83618
Z550735,752,46884,2011,31614,1135,1135,0.8,18,3,402,,,,213,LBS,12,17,L83618
Z550730,752,46884,2011,31614,1921,1921,0.5,18,3,408,,,,213,LBS,12,14,L83618
Z544356,752,46884,2011,31614,2019,2019,0.65,18,3,408,,,,213,LBS,4,21,L83618
Z544351,752,46884,2011,31614,2352,2352,0.55,18,3,408,,,,213,LBS,4,18,L83618
Z544174,752,46884,2011,31614,3086,3086,0.55,18,3,408,,,,213,LBS,4,17,L83618
Z544425,752,46884,2011,31614,1585,1585,0.5,18,3,402,,,,213,LBS,6,21,L83618
Z544410,752,46884,2011,31614,2434,2434,0.7,18,3,408,,,,213,LBS,6,6,L83618
Z544165,752,46884,2011,31614,2750,2750,0.6,18,3,402,,,,213,LBS,4,15,L83618
Z544164,752,46884,2011,31614,1464,1464,0.9,18,3,402,,,,213,LBS,4,14,L83618
Z544404,752,46884,2011,31614,2050,2050,0.6,18,3,402,,,,213,LBS,5,11,L83618
Z544375,752,46884,2011,31614,1874,1874,0.55,18,3,402,,,,213,LBS,5,8,L83618
Z544373,752,46884,2011,31614,1828,1828,0.7,18,3,402,,,,213,LBS,5,7,L83618
Z544413,752,46884,2011,31614,2150,2150,0.5,18,3,408,,,,213,LBS,6,7,L83618
Z544363,752,46884,2011,31614,2040,2040,0.2,18,3,408,,,,213,LBS,4,25,L83618
Z544360,752,46884,2011,31614,1737,1737,0.65,18,3,402,,,,213,LBS,4,23,L83618
Z548732,752,46884,2011,31614,1385,1385,0.5,18,3,402,,,,213,LBS,6,29,L83618
Z548730,752,46884,2011,31614,2388,2388,0.65,18,3,402,,,,213,LBS,6,28,L83618
Z548727,752,46884,2011,31614,2621,2621,0.6,18,3,415,,,,213,LBS,6,27,L83618
Z544155,752,46884,2011,31614,206,206,0.65,18,3,402,,,,213,LBS,3,30,L83618
Z544159,752,46884,2011,31614,1311,1311,0.85,18,3,402,,,,213,LBS,4,4,L83618
Z544179,752,46884,2011,31614,2543,2543,0.65,18,3,415,,,,213,LBS,2,12,L83618
Z534020,752,46884,2011,31614,1892,1892,0.65,18,3,415,,,,213,LBS,2,2,L83618
Z534013,752,46884,2011,31614,2420,2420,0.6,18,3,415,,,,213,LBS,1,15,L83618
Z534011,752,46884,2011,31614,1746,1746,0.65,18,3,402,,,,213,LBS,1,14,L83618
Z534006,752,46884,2011,31614,1114,1114,0.7,18,3,402,,,,213,LBS,1,11,L83618
Z534048,752,46884,2011,31614,2133,2133,0.5,18,3,415,,,,213,LBS,1,10,L83618
Z534045,752,46884,2011,31614,1504,1504,0.5,18,3,402,,,,213,LBS,1,1,L83618
Z544197,752,46884,2011,31614,2649,2649,0.65,18,3,402,,,,213,LBS,3,8,L83618
Z544194,752,46884,2011,31614,2364,2364,0.6,18,3,415,,,,213,LBS,3,5,L83618
Z544192,752,46884,2011,31614,2710,2710,0.6,18,3,415,,,,213,LBS,3,4,L83618
Z544152,752,46884,2011,31614,2394,2394,0.6,18,3,415,,,,213,LBS,3,9,L83618
Z559796,752,23225,2011,71384,928,928,0.3,18,3,711,,,,611,LBS,12,23,L25858
Z555938,752,23225,2011,71384,1132,1132,0.3,18,3,711,,,,611,LBS,11,9,L25858
Z555815,752,23225,2011,71384,1078,1078,0.3,18,3,711,,,,611,LBS,10,17,L25858
Z550144,752,23225,2011,71384,1142,1142,0.3,18,3,711,,,,611,LBS,9,12,L25858
Z550137,752,23225,2011,71384,1260,1260,0.3,18,3,711,,,,611,LBS,9,7,L25858
Z550160,752,23225,2011,71384,1296,1296,0.3,18,3,711,,,,611,LBS,9,19,L25858
Z559789,752,23225,2011,71384,1149,1149,0.3,18,3,711,,,,611,LBS,12,14,L25858
Z559781,752,23225,2011,71384,838,838,0.3,18,3,711,,,,611,LBS,12,9,L25858
Z556018,752,23225,2011,71384,1185,1185,0.3,18,3,711,,,,611,LBS,12,7,L25858
Z555897,752,23225,2011,71384,1231,1231,0.3,18,3,711,,,,611,LBS,11,3,L25858
Z555986,752,23225,2011,71384,1203,1203,0.3,18,3,711,,,,611,LBS,11,22,L25858
Z555865,752,23225,2011,71384,1222,1222,0.3,18,3,711,,,,611,LBS,10,24,L25858
Z543007,752,23225,2011,71384,1072,1072,0.3,18,3,711,,,,611,LBS,2,12,L25858
Z543044,752,23225,2011,71384,1108,1108,0.3,18,3,711,,,,611,LBS,1,12,L25858
Z543037,752,23225,2011,71384,1076,1076,0.3,18,3,687,,,,611,LBS,1,11,L25858
Z560185,752,35549,2011,7936,1090,1090,0.5,18,3,708,,,,608,LBS,12,27,L26541
Z560205,752,35549,2011,7936,1230,1230,0.5,18,3,686,,,,608,LBS,12,30,L26541
Z556103,752,35549,2011,7936,635,635,0.5,18,3,687,,,,608,LBS,10,10,L26541
Z552139,752,35549,2011,7936,1255,1255,0.5,18,3,813,,,,608,LBS,9,22,L26541
Z552123,752,35549,2011,7936,1200,1200,0.5,18,3,711,,,,608,LBS,9,20,L26541
Z556174,752,35549,2011,7936,780,780,0.5,18,3,686,,,,608,LBS,10,25,L26541
Z556167,752,35549,2011,7936,1800,1800,0.5,18,3,813,,,,608,LBS,10,24,L26541
Z556077,752,35549,2011,7936,830,830,0.5,18,3,708,,,,608,LBS,9,28,L26541
Z560056,752,35549,2011,7936,1500,1500,0.5,18,3,686,,,,608,LBS,11,17,L26541
Z560048,752,35549,2011,7936,780,780,0.5,18,3,681,,,,608,LBS,11,15,L26541
Z560103,752,35549,2011,7936,1500,1500,0.5,18,3,686,,,,608,LBS,12,9,L26541
Z560100,752,35549,2011,7936,1500,1500,0.5,18,3,686,,,,608,LBS,12,8,L26541
Z560098,752,35549,2011,7936,1885,1885,0.5,18,3,686,,,,608,LBS,12,7,L26541
Z560094,752,35549,2011,7936,1500,1500,0.5,18,3,686,,,,608,LBS,12,4,L26541
Z560072,752,35549,2011,7936,1035,1035,0.5,18,3,709,,,,608,LBS,11,23,L26541
Z560067,752,35549,2011,7936,1360,1360,0.5,18,3,709,,,,608,LBS,11,22,L26541
Z560061,752,35549,2011,7936,1010,1010,0.5,18,3,686,,,,608,LBS,11,18,L26541
Z551587,752,35549,2011,7936,420,420,0.5,18,3,686,,,,608,LBS,7,18,L26541
Z556131,752,35549,2011,7936,860,860,0.5,18,3,686,,,,608,LBS,10,13,L26541
Z556125,752,35549,2011,7936,1020,1020,0.5,18,3,709,,,,608,LBS,10,12,L26541
Z556116,752,35549,2011,7936,1030,1030,0.5,18,3,708,,,,608,LBS,10,11,L26541
Z552075,752,35549,2011,7936,560,560,0.5,18,3,708,,,,608,LBS,8,30,L26541
Z556161,752,35549,2011,7936,1810,1810,0.5,18,3,687,,,,608,LBS,10,20,L26541
Z556144,752,35549,2011,7936,1350,1350,0.5,18,3,686,,,,608,LBS,10,18,L26541
Z560082,752,35549,2011,7936,1745,1745,0.5,18,3,686,,,,608,LBS,11,28,L26541
Z560112,752,35549,2011,7936,1080,1080,0.5,18,3,708,,,,608,LBS,12,20,L26541
Z560120,752,35549,2011,7936,1120,1120,0.5,18,3,708,,,,608,LBS,12,21,L26541
Z552112,752,35549,2011,7936,970,970,0.5,18,3,686,,,,608,LBS,9,15,L26541
Z552100,752,35549,2011,7936,900,900,0.5,18,3,813,,,,608,LBS,9,12,L26541
Z560183,752,35549,2011,7936,1150,1150,0.5,18,3,708,,,,608,LBS,12,26,L26541
Z560176,752,35549,2011,7936,750,750,0.5,18,3,708,,,,608,LBS,12,24,L26541
Z560108,752,35549,2011,7936,1335,1335,0.5,18,3,686,,,,608,LBS,12,19,L26541
Z551576,752,35549,2011,7936,570,570,0.5,18,3,813,,,,608,LBS,7,7,L26541
