PERIMETER,AREA,DEPTH,ATOS_ID,HAB_ID,ACRES,HECTARES,ZONE_CODE,ZONE,Year,POLY_ID,dens_sm,pupratio,lin_dens,trend5yr,Sect_ID
5.265890594,1.023095469,-30 to -60m,718,718o,252.8123961,102.3095469,o,3,2015,718o,0.148138,0.255172,5.777778,0.029439,8
4.933344306,0.731036195,-30 to -60m,716,716o,180.6429779,73.10361952,o,3,2015,716o,0.612537,0.228571,6.142857,0.026486,8
4.671012363,0.81880485,-30 to -60m,714,714o,202.3310849,81.88048502,o,3,2015,714o,0.612537,0.209459,5.68254,0.024138,8
4.32412401,0.775056645,-30 to -60m,712,712o,191.5206678,77.50566446,o,3,2015,712o,0.612537,0.215328,5.285714,0.022299,8
4.173995263,0.817116693,-30 to -60m,710,710o,201.9139322,81.71166934,o,3,2015,710o,0.612537,0.214789,5.47619,0.021056,8
3.905182727,0.690214229,-30 to -60m,708,708o,170.5556503,69.02142287,o,3,2015,708o,0.612537,0.218868,5.126984,0.020644,8
4.643885093,1.07749708,-30 to -60m,706,706o,266.255327,107.749708,o,3,2015,706o,0.612537,0.187251,4.730159,0.021251,8
4.660197399,0.873053774,-30 to -60m,704,704o,215.7362859,87.30537741,o,3,2015,704o,0.612537,0.154812,4.380952,0.022706,8
4.881689894,1.163625559,-30 to -60m,702,702o,287.5381377,116.3625559,o,3,2015,702o,0.612537,0.161826,4.444444,0.024879,8
5.189620425,1.072811589,-30 to -60m,700,700o,265.097517,107.2811589,o,3,2015,700o,0.591948,0.11,3.52381,0.027773,8
6.878814306,1.902229902,-30 to -60m,698,698o,470.0512456,190.2229902,o,3,2015,698o,0.627685,0.146739,3.349206,0.031313,8
7.468971368,1.86196345,-30 to -60m,696,696o,460.1011885,186.196345,o,3,2015,696o,0.179984,0.137363,3.285714,0.035057,8
7.539484917,1.768899762,-30 to -60m,694,694o,437.1046505,176.8899762,o,3,2015,694o,0.05417,0.147239,2.968254,0.038537,8
6.96714464,1.747910252,-30 to -60m,692,692o,431.9180295,174.7910252,o,3,2015,692o,0.064109,0.142012,3.063492,0.041837,8
6.42969877,1.16191725,-30 to -60m,690,690o,287.1160054,116.191725,o,3,2015,690o,0.064109,0.125,3.428571,0.044872,8
6.962773738,1.166211426,-30 to -60m,688,688o,288.1771194,116.6211426,o,3,2015,688o,0.064109,0.084746,4.063492,0.047638,8
7.326166686,1.528688204,-30 to -60m,686,686o,377.7470819,152.8688204,o,3,2015,686o,0.064109,0.10101,5.190476,0.050144,8
7.411575935,1.604240576,-30 to -60m,684,684o,396.4164794,160.4240576,o,3,2015,684o,0.080138,0.105802,5.142857,0.052492,8
7.470171917,1.515648322,-30 to -60m,682,682o,374.5248568,151.5648322,o,3,2015,682o,0.080138,0.108108,5.206349,0.054917,8
7.077154996,1.308024844,-30 to -60m,680,680o,323.219978,130.8024844,o,3,2015,680o,0.080138,0.118421,5.396825,0.057468,8
6.312107058,1.008896145,-30 to -60m,678,678o,249.3036669,100.8896145,o,3,2015,678o,0.025967,0.129747,5.666667,0.0598,8
5.701394115,0.796372853,-30 to -60m,676,676o,196.7880177,79.63728532,o,3,2015,676o,0.025967,0.145833,5.238095,0.061526,8
4.975897302,0.841792492,-30 to -60m,674,674o,208.0114549,84.17924921,o,3,2015,674o,0.025967,0.145763,5.365079,0.062809,8
4.692920795,0.626271947,-30 to -60m,672,672o,154.7551683,62.62719466,o,3,2015,672o,0.025967,0.179811,5.936508,0.063711,8
4.389151319,0.700453116,-30 to -60m,670,670o,173.0857344,70.04531157,o,3,2015,670o,0.016029,0.2,5.904762,0.063995,8
4.032113085,0.590826456,-30 to -60m,668,668o,145.9963968,59.08264562,o,3,2015,668o,0.016029,0.244604,5.492063,0.063464,8
3.823365547,0.535232787,-30 to -60m,666,666o,132.258902,53.52327872,o,3,2015,666o,0.016029,0.281633,4.984127,0.062139,8
4.013101039,0.582913602,-30 to -60m,664,664o,144.0410881,58.29136024,o,3,2015,664o,0,0.304348,3.809524,0.059929,8
4.543597954,0.752614995,-30 to -60m,662,662o,185.9752154,75.26149948,o,3,2015,662o,0,0.319588,4.063492,0.056803,8
4.349051146,0.662191478,-30 to -60m,660,660o,163.6310777,66.21914778,o,3,2015,660o,0,0.303665,3.952381,0.052804,8
3.968082077,0.662213302,-30 to -60m,658,658o,163.6364706,66.22133019,o,3,2015,658o,0,0.294479,3.349206,0.048118,8
3.27709274,0.548697733,-30 to -60m,656,656o,135.5861627,54.86977334,o,3,2015,656o,0,0.303448,3,0.043408,8
2.79545292,0.393785927,-30 to -60m,654,654o,97.30662179,39.37859273,o,3,2015,654o,0,0.320442,3.793651,0.038865,8
2.46917584,0.34125859,-30 to -60m,652,652o,84.32683401,34.12585898,o,3,2015,652o,0,0.325153,3.428571,0.034463,8
3.023380367,0.516905013,-30 to -60m,650,650o,127.7300105,51.69050134,o,3,2015,650o,0,0.267974,3.079365,0.030359,8
3.611516315,0.644660385,-30 to -60m,648,648o,159.2990505,64.46603855,o,3,2015,648o,0,0.255172,2.888889,0.026955,8
3.7431578,0.6199162,-30 to -60m,646,646o,153.1846292,61.99162005,o,3,2015,646o,0.017861,0.24581,3.539683,0.024539,8
3.788202905,0.675064447,-30 to -60m,644,644o,166.8120577,67.50644469,o,3,2015,644o,0.017861,0.3,4.333333,0.023142,8
3.539733646,0.607091361,-30 to -60m,642,642o,150.0155423,60.70913606,o,3,2015,642o,0.017861,0.30102,4.047619,0.022776,8
3.11375848,0.435512151,-30 to -60m,640,640o,107.6173961,43.55121507,o,3,2015,640o,0.017861,0.284974,3.936508,0.023265,7
3.547246037,0.577831786,-30 to -60m,638,638o,142.7853439,57.78317858,o,3,2015,638o,0.075643,0.267016,3.84127,0.024657,7
4.070003556,0.810925963,-30 to -60m,636,636o,200.3841695,81.09259632,o,3,2015,636o,0.249334,0.263636,4.412698,0.026892,7
3.576095284,0.450162238,-30 to -60m,634,634o,111.2375115,45.01622377,o,3,2015,634o,0.283104,0.263158,4.190476,0.029413,7
4.756012596,0.658192064,-30 to -60m,632,632o,162.642801,65.81920639,o,3,2015,632o,0.325871,0.282178,4.111111,0.03185,7
4.496800357,0.756274904,-30 to -60m,630,630o,186.8795986,75.62749038,o,3,2015,630o,0.436752,0.303922,4.222222,0.034379,7
4.542170469,0.76317053,-30 to -60m,628,628o,188.583545,76.31705303,o,3,2015,628o,0.554111,0.290323,4.444444,0.037195,7
3.684073733,0.536744209,-30 to -60m,626,626o,132.6323824,53.67442085,o,3,2015,626o,0.589663,0.255906,5.063492,0.039939,7
3.083304064,0.489915769,-30 to -60m,624,624o,121.060823,48.99157692,o,3,2015,624o,0.684353,0.232558,4.206349,0.042402,7
2.591289652,0.352194701,-30 to -60m,622,622o,87.02920603,35.21947014,o,3,2015,622o,0.684353,0.20354,4.31746,0.044491,7
2.263964105,0.271691268,-30 to -60m,620,620o,67.13637449,27.16912683,o,3,2015,620o,0.768549,0.199203,4.777778,0.046218,7
2.573010945,0.385037174,-30 to -60m,618,618o,95.14475767,38.50371736,o,3,2015,618o,0.769875,0.202479,4.619048,0.047912,7
2.196643705,0.282004863,-30 to -60m,616,616o,69.6849193,28.20048632,o,3,2015,616o,0.753329,0.205357,4.285714,0.049464,7
2.278033274,0.285971469,-30 to -60m,614,614o,70.66508891,28.59714689,o,3,2015,614o,0.607307,0.206422,4.174603,0.050792,7
2.766756272,0.402102769,-30 to -60m,612,612o,99.36175807,40.21027688,o,3,2015,612o,0.607307,0.184615,4.888889,0.052511,7
2.654590883,0.349494432,-30 to -60m,610,610o,86.36195499,34.94944322,o,3,2015,610o,0.564539,0.199275,5.253968,0.054363,7
2.728063788,0.382582426,-30 to -60m,608,608o,94.53817632,38.2582426,o,3,2015,608o,0.453659,0.19403,5.079365,0.055948,7
3.258358106,0.466121709,-30 to -60m,606,606o,115.1811827,46.61217088,o,3,2015,606o,0.336299,0.210117,4.936508,0.057016,7
3.754573069,0.643435303,-30 to -60m,604,604o,158.9963261,64.34353033,o,3,2015,604o,0.188196,0.233184,4.365079,0.057869,7
3.290748771,0.490292787,-30 to -60m,602,602o,121.1539861,49.02927867,o,3,2015,602o,0.188196,0.280851,4.777778,0.058501,7
3.01158015,0.439974338,-30 to -60m,600,600o,108.7200265,43.99743377,o,3,2015,600o,0.147099,0.290323,4.444444,0.058909,7
3.639423253,0.612175534,-30 to -60m,598,598o,151.2718687,61.21755335,o,3,2015,598o,0.104,0.306122,4.063492,0.058966,7
3.894275758,0.706600034,-30 to -60m,596,596o,174.604671,70.66000343,o,3,2015,596o,0.064629,0.31016,3.888889,0.058561,7
4.617223566,0.884486333,-30 to -60m,594,594o,218.5613326,88.44863327,o,3,2015,594o,0,0.28821,4.68254,0.058002,7
3.942236619,0.570118847,-30 to -60m,592,592o,140.8794351,57.01188466,o,3,2015,592o,0.102211,0.336683,4.222222,0.057598,7
2.482664152,0.284529905,-30 to -60m,590,590o,70.30887079,28.45299053,o,3,2015,590o,0.102211,0.28934,4.031746,0.057287,7
2.140283755,0.264641802,-30 to -60m,588,588o,65.3944134,26.46418018,o,3,2015,588o,0.102211,0.294416,4.047619,0.057385,7
2.21412246,0.272180807,-30 to -60m,586,586o,67.25734217,27.21808071,o,3,2015,586o,0.102211,0.291005,3.873016,0.058103,7
2.481868656,0.356282334,-30 to -60m,584,584o,88.03928216,35.62823344,o,3,2015,584o,0.143902,0.289617,3.746032,0.05937,7
2.264219706,0.294735869,-30 to -60m,582,582o,72.83081928,29.47358687,o,3,2015,582o,0.143902,0.273743,3.619048,0.061035,7
2.124276892,0.277951065,-30 to -60m,580,580o,68.68320391,27.79510649,o,3,2015,580o,0.207762,0.23494,3.253968,0.063362,7
1.979782333,0.238237201,-30 to -60m,578,578o,58.86969432,23.82372005,o,3,2015,578o,0.207762,0.25,3.730159,0.066214,7
2.513986631,0.350475453,-30 to -60m,576,576o,86.60437052,35.0475453,o,3,2015,576o,0.207762,0.254902,4.063492,0.069466,6
2.795958742,0.442829543,-30 to -60m,574,574o,109.4255631,44.28295427,o,3,2015,574o,0.207762,0.256881,4.349206,0.07322,6
2.269428191,0.299454235,-30 to -60m,572,572o,73.99675292,29.94542348,o,3,2015,572o,0.207762,0.248756,3.984127,0.077169,6
2.420788876,0.331449338,-30 to -60m,570,570o,81.902915,33.14493376,o,3,2015,570o,0.105552,0.246073,3.777778,0.081054,6
2.730587441,0.400573686,-30 to -60m,568,568o,98.9839134,40.05736857,o,3,2015,568o,0.105552,0.238994,3.126984,0.085099,6
2.938398151,0.444583846,-30 to -60m,566,566o,109.8590609,44.45838461,o,3,2015,566o,0.105552,0.299492,4.063492,0.089059,6
3.230173912,0.510094856,-30 to -60m,564,564o,126.0471839,51.00948558,o,3,2015,564o,0.06386,0.299492,4.063492,0.092825,6
3.161810446,0.49275194,-30 to -60m,562,562o,121.761656,49.27519395,o,3,2015,562o,0.06386,0.301508,4.111111,0.096507,6
2.639013131,0.368365027,-30 to -60m,560,560o,91.02498059,36.83650273,o,3,2015,560o,0,0.328283,4.174603,0.099978,6
2.523799375,0.350851998,-30 to -60m,558,558o,86.69741679,35.08519979,o,3,2015,558o,0,0.353846,4.190476,0.102963,6
2.523893526,0.333744836,-30 to -60m,556,556o,82.47014497,33.37448358,o,3,2015,556o,0,0.361111,3.888889,0.106191,6
2.087086076,0.257028178,-30 to -60m,554,554o,63.51304593,25.70281778,o,3,2015,554o,0.601634,0.407186,3.730159,0.109487,6
1.690560377,0.150765996,-30 to -60m,552,552o,37.25508907,15.07659965,o,3,2015,552o,0.601634,0.446043,3.190476,0.113279,6
1.598484267,0.160980555,-30 to -60m,550,550o,39.77916139,16.09805548,o,3,2015,550o,0.601634,0.434211,3.460317,0.11853,6
1.662589938,0.146940734,-30 to -60m,548,548o,36.30984623,14.69407344,o,3,2015,548o,0.601634,0.425676,3.349206,0.125135,6
1.474097389,0.104218298,-30 to -60m,546,546o,25.75290231,10.42182981,o,3,2015,546o,0.601634,0.328244,2.761905,0.13285,6
1.264219363,0.070879482,0 to -30m,544,544n,17.51470146,7.087948207,n,2,2015,544n,12.575117,0.330827,2.809524,0.14123,6
1.994368708,0.234706165,-30 to -60m,540,540o,57.99715651,23.47061653,o,3,2015,540o,0.601634,0.338462,2.761905,0.159164,6
2.550609899,0.19551671,-30 to -60m,542,542o,48.31323124,19.55167101,o,3,2015,542o,0.601634,0.36,2.698413,0.150069,6
2.179906253,0.290784905,-30 to -60m,538,538o,71.85451492,29.07849052,o,3,2015,538o,0.601634,0.322835,2.666667,0.168266,6
2.485738567,0.369763534,-30 to -60m,536,536o,91.37055907,36.97635338,o,3,2015,536o,0.601634,0.325203,2.587302,0.17719,6
2.430311159,0.331182631,-30 to -60m,534,534o,81.83701028,33.11826306,o,3,2015,534o,0.601634,0.280374,2.174603,0.185527,6
2.830832881,0.432445211,-30 to -60m,532,532o,106.8595388,43.2445211,o,3,2015,532o,0,0.229167,1.873016,0.193135,6
2.67422031,0.380859702,-30 to -60m,530,530o,94.11248183,38.08597015,o,3,2015,530o,0,0.255556,1.793651,0.199169,6
2.35011712,0.294657111,-30 to -60m,528,528o,72.81135783,29.46571111,o,3,2015,528o,0,0.25974,1.539683,0.203503,6
2.286639177,0.305530202,-30 to -60m,526,526o,75.49815705,30.55302017,o,3,2015,526o,0,0.276923,1.31746,0.206423,6
2.258225164,0.315817589,-30 to -60m,524,524o,78.04022579,31.58175889,o,3,2015,524o,0,0.326923,1.095238,0.208558,6
2.372287159,0.346654278,-30 to -60m,522,522o,85.66013756,34.66542778,o,3,2015,522o,0,0.082418,3.126984,0.209985,6
2.298228011,0.310786577,-30 to -60m,520,520o,76.79703572,31.07865772,o,3,2015,520o,0.01807,0.07772,3.301587,0.21077,6
2.268314585,0.265742269,-30 to -60m,518,518o,65.66634475,26.5742269,o,3,2015,518o,0.01807,0.070352,3.380952,0.211176,6
2.429207101,0.288330038,-30 to -60m,516,516o,71.24790406,28.83300381,o,3,2015,516o,0.01807,0.060185,3.634921,0.211087,6
3.093634075,0.454296872,-30 to -60m,514,514o,112.2592019,45.4296872,o,3,2015,514o,0.01807,0.061135,3.857143,0.210028,6
4.232762107,0.79421106,-30 to -60m,512,512o,196.2538269,79.42110598,o,3,2015,512o,0.01807,0.070313,4.349206,0.208143,6
6.255790777,1.667155946,-30 to -60m,510,510o,411.9632059,166.7155946,o,3,2015,510o,0.01807,0.073077,4.428571,0.204783,6
6.064941347,1.344545065,-30 to -60m,508,508o,332.2443212,134.4545065,o,3,2015,508o,0.01807,0.069767,4.380952,0.200116,6
4.845358938,0.965904734,-30 to -60m,506,506o,238.6802577,96.59047336,o,3,2015,506o,0.01807,0.069498,4.396825,0.194235,6
5.585309884,1.211061394,-30 to -60m,504,504o,299.2597878,121.1061394,o,3,2015,504o,0.01807,0.069231,4.412698,0.187257,6
5.494684068,1.133640461,-30 to -60m,502,502o,280.1286586,113.3640461,o,3,2015,502o,0.01807,0.096045,3.079365,0.179533,6
5.229685276,0.94166264,-30 to -60m,500,500o,232.6899058,94.16626398,o,3,2015,500o,0.01807,0.141667,2.174603,0.171231,6
5.252070369,1.056054932,-30 to -60m,498,498o,260.9568567,105.6054932,o,3,2015,498o,0,0.161538,2.396825,0.162413,5
5.864484717,1.140227317,-30 to -60m,496,496o,281.7563061,114.0227317,o,3,2015,496o,0,0.166667,2.222222,0.153025,5
6.748820065,1.486570199,-30 to -60m,494,494o,367.3394962,148.6570199,o,3,2015,494o,0,0.166667,2.222222,0.14376,5
6.170654701,1.072061788,-30 to -60m,492,492o,264.9122372,107.2061788,o,3,2015,492o,0,0.151786,2.047619,0.13469,5
6.21647358,1.096115165,-30 to -60m,490,490o,270.855956,109.6115165,o,3,2015,490o,0,0.136364,1.984127,0.126481,5
5.944405889,1.2003437,-30 to -60m,488,488o,296.6113878,120.03437,o,3,2015,488o,0,0.116788,2.428571,0.119726,5
2.391371646,0.253930699,0 to -30m,486,486n,62.74764227,25.39306991,n,2,2015,486n,5.638656,0.115942,2.444444,0.114518,5
2.937878597,0.394063923,0 to -30m,484,484n,97.37531599,39.40639229,n,2,2015,484n,9.756225,0.126904,3.52381,0.11065,5
2.789665236,0.412759361,0 to -30m,482,482n,101.9950593,41.27593607,n,2,2015,482n,9.791496,0.128866,3.47619,0.107507,5
2.629534426,0.35780764,0 to -30m,480,480n,88.41619344,35.78076403,n,2,2015,480n,9.933359,0.127551,3.507937,0.10525,5
2.899882748,0.441778933,0 to -30m,478,478n,109.1659519,44.17789334,n,2,2015,478n,9.951222,0.12766,3.365079,0.103764,5
2.794039782,0.342939626,0 to -30m,476,476n,84.74222709,34.29396259,n,2,2015,476n,9.716561,0.125,3.285714,0.102923,5
3.527681967,0.482694781,-30 to -60m,474,474o,119.276478,48.26947809,o,3,2015,474o,0.046536,0.142857,3.555556,0.102823,5
3.618512956,0.576928599,-30 to -60m,472,472o,142.5621616,57.69285992,o,3,2015,472o,0.046536,0.146893,3.222222,0.103402,5
3.498067989,0.582281504,-30 to -60m,470,470o,143.8848932,58.22815042,o,3,2015,470o,0.148804,0.15544,3.539683,0.104538,5
3.040273665,0.461934025,-30 to -60m,468,468o,114.1463834,46.19340246,o,3,2015,468o,0.148804,0.175758,3.079365,0.105519,5
2.643782977,0.323678963,-30 to -60m,466,466o,79.98281361,32.36789629,o,3,2015,466o,0.148804,0.175141,3.301587,0.106007,5
3.019229224,0.43746208,-30 to -60m,464,464o,108.0992341,43.74620799,o,3,2015,464o,0.148804,0.170213,3.492063,0.105881,5
3.186542944,0.456461493,-30 to -60m,462,462o,112.7940915,45.64614934,o,3,2015,462o,0.148804,0.178571,2.619048,0.105335,5
3.234334535,0.577149084,-30 to -60m,460,460o,142.6166444,57.71490835,o,3,2015,460o,0.148804,0.175824,3.396825,0.104593,5
2.794921049,0.389564253,-30 to -60m,456,456o,96.26342333,38.95642529,o,3,2015,456o,0.385058,0.21,3.84127,0.102337,5
2.365002756,0.307329083,-30 to -60m,454,454o,75.94267027,30.73290829,o,3,2015,454o,0.513254,0.211823,3.904762,0.101093,5
2.457209861,0.35968929,-30 to -60m,452,452o,88.88115928,35.96892903,o,3,2015,452o,0.726288,0.210526,4.015873,0.099495,5
3.640333909,0.520871609,0 to -30m,450,450n,128.7101777,52.08716094,n,2,2015,450n,19.032058,0.260135,5.920635,0.097735,5
2.389096434,0.262592447,0 to -30m,448,448n,64.88800678,26.2592447,n,2,2015,448n,18.903364,0.285714,5.714286,0.095754,5
3.084137745,0.380503514,-30 to -60m,446,446o,94.02446602,38.05035142,o,3,2015,446o,1.604844,0.296928,6.031746,0.093608,5
2.85480935,0.317453052,-30 to -60m,444,444o,78.44435746,31.74530518,o,3,2015,444o,2.024447,0.306122,6.095238,0.091166,5
1.775376224,0.150270879,0 to -30m,435,435n,37.13274279,15.02708786,n,2,2015,435n,20.912782,0.336957,5.857143,0.075349,5
2.232966324,0.226307592,0 to -30m,442,442n,55.92182385,22.6307592,n,2,2015,442n,22.339499,0.312925,6.126984,0.088467,5
2.55622778,0.353889424,-30 to -60m,440,440o,87.44798116,35.38894242,o,3,2015,440o,2.383288,0.328302,5.587302,0.085223,5
1.095613316,0.07523973,-30 to -60m,436,436o,18.59214207,7.523972955,o,3,2015,436o,2.18662,0.34375,5.460317,0.077419,5
1.475493618,0.114310383,-30 to -60m,438,438o,28.24671075,11.43103828,o,3,2015,438o,2.354262,0.362264,5.730159,0.081447,5
1.00580419,0.061391888,-30 to -60m,433,433o,15.17026588,6.139188789,o,3,2015,433o,2.278886,0.342007,5.730159,0.071117,4
1.745975387,0.135569338,0 to -30m,431,431n,33.49991309,13.55693384,n,2,2015,431n,20.691893,0.335664,6.063492,0.066917,4
2.494832841,0.257948631,0 to -30m,429,429n,63.74049482,25.79486308,n,2,2015,429n,14.178447,0.309278,4.031746,0.062574,4
2.959907574,0.337268295,0 to -30m,427,427n,83.34081077,33.72682953,n,2,2015,427n,12.680625,0.302083,3.968254,0.058169,4
3.325036343,0.451128723,0 to -30m,425,425n,111.4763352,45.11287231,n,2,2015,425n,10.63092,0.281609,3.539683,0.053953,4
3.974429788,0.439043693,0 to -30m,420,420n,108.4900593,43.90436931,n,2,2015,420n,20.49303,0.305994,6.571429,0.044583,4
3.417997149,0.488665698,0 to -30m,493,493n,120.7519238,48.86656983,n,2,2015,493n,3.325078,0.163462,1.920635,0.13921,5
4.050737605,0.677337981,0 to -30m,491,491n,167.3738601,67.73379806,n,2,2015,491n,4.131694,0.158879,1.968254,0.130402,5
3.4615464,0.580676518,0 to -30m,489,489n,143.4882926,58.06765183,n,2,2015,489n,5.534007,0.118519,2.396825,0.122925,5
5.443594469,1.05163059,-30 to -60m,487,487o,259.8635782,105.163059,o,3,2015,487o,0,0.115942,2.444444,0.116933,5
4.239827343,0.716120763,-30 to -60m,485,485o,176.9572942,71.61207625,o,3,2015,485o,0,0.120567,2.507937,0.112452,5
3.828877655,0.558340187,-30 to -60m,483,483o,137.9688648,55.83401867,o,3,2015,483o,0,0.126263,3.539683,0.10899,5
4.02962706,0.693925612,-30 to -60m,481,481o,171.4727532,69.39256124,o,3,2015,481o,0,0.128866,3.47619,0.106269,5
3.627511309,0.578708344,-30 to -60m,479,479o,143.0019461,57.87083438,o,3,2015,479o,0,0.138095,3.793651,0.104433,5
3.530823488,0.565686911,-30 to -60m,477,477o,139.78428,56.56869111,o,3,2015,477o,0,0.126374,3.253968,0.103271,5
2.65862519,0.334532734,0 to -30m,475,475n,82.66483885,33.4532734,n,2,2015,475n,10.012533,0.135417,3.460317,0.102772,5
2.205484268,0.162462393,0 to -30m,473,473n,40.1453315,16.24623926,n,2,2015,473n,9.601104,0.142045,3.190476,0.103024,5
2.068632012,0.206475981,0 to -30m,471,471n,51.02132605,20.6475981,n,2,2015,471n,11.016251,0.164706,3.142857,0.103961,5
2.981581427,0.417951111,0 to -30m,469,469n,103.2779687,41.7951111,n,2,2015,469n,12.719055,0.15625,3.52381,0.105067,5
2.981958695,0.44886504,0 to -30m,467,467n,110.9169669,44.886504,n,2,2015,467n,12.068185,0.175141,3.301587,0.105853,5
3.494897967,0.559810251,0 to -30m,465,465n,138.3321257,55.98102512,n,2,2015,465n,12.91045,0.173684,3.539683,0.106017,5
2.093755387,0.191938058,0 to -30m,463,463n,47.42892695,19.19380576,n,2,2015,463n,9.133888,0.177778,2.52381,0.105623,5
1.930195124,0.159840351,0 to -30m,461,461n,39.4974108,15.98403506,n,2,2015,461n,10.746729,0.184524,3.15873,0.105015,5
2.543168525,0.326954961,0 to -30m,457,457n,80.79233046,32.69549614,n,2,2015,457n,13.255626,0.209184,3.761905,0.102933,5
2.336538618,0.276053659,0 to -30m,455,455n,68.21434477,27.60536592,n,2,2015,455n,13.996241,0.218447,3.984127,0.10176,5
2.151068866,0.272261186,0 to -30m,453,453n,67.27720426,27.22611861,n,2,2015,453n,14.329164,0.2,3.904762,0.100304,5
2.737662539,0.363444885,0 to -30m,451,451n,89.80918689,36.34448848,n,2,2015,451n,20.182079,0.26087,5.984127,0.098661,5
2.913853188,0.518940525,-30 to -60m,449,449o,128.2329963,51.89405247,o,3,2015,449o,0.785925,0.272727,5.555556,0.096773,5
2.730646962,0.236992569,-30 to -60m,447,447o,58.5621391,23.69925687,o,3,2015,447o,1.604844,0.283276,5.968254,0.0947,5
2.309534084,0.279484105,0 to -30m,445,445n,69.06202628,27.94841046,n,2,2015,445n,22.496234,0.300654,6.31746,0.092459,5
1.830618112,0.173190636,0 to -30m,443,443n,42.7963382,17.31906361,n,2,2015,443n,21.814755,0.307167,6.079365,0.089846,5
2.767701864,0.316981665,0 to -30m,441,441n,78.32787522,31.69816649,n,2,2015,441n,22.616961,0.315068,6.095238,0.086953,5
1.219078713,0.055524109,-30 to -60m,434,434o,13.72030616,5.55241091,o,3,2015,434o,2.326334,0.33829,5.714286,0.07321,4
2.330334778,0.20363112,-30 to -60m,439,439o,50.31834562,20.36311201,o,3,2015,439o,2.383288,0.357414,5.666667,0.083378,5
1.106050704,0.06576124,-30 to -60m,437,437o,16.24995632,6.576124008,o,3,2015,437o,2.313734,0.355469,5.507937,0.079469,5
1.632470934,0.107935424,-30 to -60m,432,432o,26.67142406,10.79354237,o,3,2015,432o,2.409104,0.344948,6.126984,0.069043,4
1.905380838,0.175435459,0 to -30m,430,430n,43.35104598,17.54354588,n,2,2015,430n,15.33527,0.304762,4.349206,0.064741,4
2.78855535,0.270848969,0 to -30m,428,428n,66.92823789,27.08489693,n,2,2015,428n,13.855765,0.313131,4.126984,0.060364,4
3.374239443,0.52202083,0 to -30m,426,426n,128.9941562,52.20208296,n,2,2015,426n,11.49736,0.300546,3.777778,0.056026,4
3.137158054,0.426712151,-30 to -60m,419,419o,105.4428687,42.67121506,o,3,2015,419o,0.813313,0.30721,6.619048,0.043045,4
3.653451032,0.586754366,0 to -30m,424,424n,144.9901613,58.67543655,n,2,2015,424n,9.739709,0.270115,3.507937,0.051957,4
3.265422115,0.519926768,0 to -30m,422,422n,128.4767023,51.99267677,n,2,2015,422n,20.270287,0.302326,6.222222,0.048199,4
2.7997029,0.359186599,0 to -30m,417,417n,88.75694145,35.91865985,n,2,2015,417n,20.137515,0.30581,6.777778,0.040601,4
2.245988824,0.249332622,0 to -30m,415,415n,61.61143277,24.93326224,n,2,2015,415n,19.397882,0.303514,6.47619,0.038919,4
2.033528938,0.241712503,-30 to -60m,413,413o,59.72846038,24.17125035,o,3,2015,413o,0.525097,0.229426,7.825397,0.037993,4
2.632194639,0.376871412,-30 to -60m,411,411o,93.12695393,37.68714116,o,3,2015,411o,0.322492,0.215,7.714286,0.037683,4
2.915916795,0.334139895,-30 to -60m,409,409o,82.5677663,33.41398953,o,3,2015,409o,0.148446,0.21466,7.365079,0.037897,4
4.172579706,0.52808954,-30 to -60m,407,407o,130.4937673,52.80895405,o,3,2015,407o,0.077848,0.205514,7.634921,0.038626,4
4.561834584,0.82005238,-30 to -60m,405,405o,202.6393561,82.00523798,o,3,2015,405o,0.077848,0.206983,7.68254,0.039568,4
5.167987364,1.255949159,-30 to -60m,403,403o,310.351796,125.5949159,o,3,2015,403o,0.018368,0.210412,8.857143,0.040577,4
4.427271554,0.882757667,0 to -30m,396,396n,218.1341701,88.27576673,n,2,2015,396n,18.127628,0.1693,8.222222,0.04633,4
2.591991245,0.419146337,-30 to -60m,391,391o,103.5733155,41.91463371,o,3,2015,391o,0.139476,0.236842,7.460317,0.049063,4
3.739772822,0.344392941,0 to -30m,423,423n,85.10134898,34.43929407,n,2,2015,423n,16.567386,0.313008,5.126984,0.050082,4
2.622784136,0.204465884,0 to -30m,421,421n,50.52462036,20.44658844,n,2,2015,421n,20.244337,0.295455,6.333333,0.046342,4
3.789477288,0.626240014,0 to -30m,418,418n,154.7472775,62.62400139,n,2,2015,418n,19.632217,0.292605,6.380952,0.041723,4
1.997847547,0.180140845,0 to -30m,416,416n,44.5137723,18.01408453,n,2,2015,416n,19.765427,0.308411,6.666667,0.039663,4
2.359378824,0.296505549,0 to -30m,414,414n,73.26811672,29.65055487,n,2,2015,414n,18.591434,0.301695,6.095238,0.038337,4
2.278424658,0.322912933,-30 to -60m,412,412o,79.79352355,32.29129332,o,3,2015,412o,0.525097,0.218225,8.063492,0.037783,4
2.767230417,0.308221392,-30 to -60m,410,410o,76.16316458,30.82213917,o,3,2015,410o,0.214229,0.216285,7.587302,0.037718,4
3.33519891,0.390005971,-30 to -60m,408,408o,96.37257433,39.00059714,o,3,2015,408o,0.077848,0.212658,7.603175,0.038195,4
4.60492733,0.809156575,-30 to -60m,406,406o,199.9469442,80.91565755,o,3,2015,406o,0.077848,0.2075,7.666667,0.039103,4
4.781404118,1.064416748,-30 to -60m,404,404o,263.0231066,106.4416748,o,3,2015,404o,0.077848,0.207921,7.746032,0.040044,4
