21,sitename,PISCO_CODE,PERIMETER,AREA,DEPTH,ATOS_ID,HAB_ID,ACRES,HECTARES,ZONE_CODE,ZONE,Year,POLY_ID,dens_sm,pupratio,lin_dens,trend5yr,Sect_ID
103,MILL_CREEK_UC,SMLC01,3.202877474,0.466543981,0 to -30m,620,620n,115.2855285,46.65439813,n,2,2016,620n,9.396703,0.219697,5.111111,0.038318,7
103,MILL_CREEK_UC,SMLC01,2.433089418,0.3266166,-30 to -60m,619,619o,80.70871952,32.66165999,o,3,2016,619o,0.630169,0.212963,4.15873,0.038062,7
103,MILL_CREEK_UC,SMLC01,3.241528205,0.518291612,0 to -30m,619,619n,128.0726464,51.82916117,n,2,2016,619n,7.533012,0.212963,4.15873,0.038062,7
103,MILL_CREEK_UC,SMLC01,2.573010945,0.385037174,-30 to -60m,618,618o,95.14475767,38.50371736,o,3,2016,618o,0.611149,0.213953,4.142857,0.037773,7
103,MILL_CREEK_UC,SMLC01,2.045716923,0.229042149,-30 to -60m,617,617o,56.5975476,22.9042149,o,3,2016,617o,0.591415,0.220183,4.222222,0.037449,7
103,MILL_CREEK_UC,SMLC01,3.377584782,0.63553006,0 to -30m,618,618n,157.042898,63.55300602,n,2,2016,618n,7.51371,0.213953,4.142857,0.037773,7
103,MILL_CREEK_UC,SMLC01,2.196643705,0.282004863,-30 to -60m,616,616o,69.6849193,28.20048632,o,3,2016,616o,0.550461,0.220588,3.952381,0.037166,7
103,MILL_CREEK_UC,SMLC01,3.511637302,0.604259604,0 to -30m,615,615n,149.3158,60.42596044,n,2,2016,615n,7.21719,0.22549,3.968254,0.036924,7
103,MILL_CREEK_UC,SMLC01,2.821822628,0.379362078,0 to -30m,617,617n,93.74241096,37.93620779,n,2,2016,617n,7.652153,0.220183,4.222222,0.037449,7
103,MILL_CREEK_UC,SMLC01,3.083800696,0.48005952,0 to -30m,616,616n,118.6252908,48.00595197,n,2,2016,616n,7.151949,0.220588,3.952381,0.037166,7
103,MILL_CREEK_UC,SMLC01,2.453701537,0.316557616,-30 to -60m,613,613o,78.22309051,31.65576162,o,3,2016,613o,0.522402,0.172566,4.206349,0.036886,7
103,MILL_CREEK_UC,SMLC01,3.53888485,0.550467537,0 to -30m,611,611n,136.0234908,55.04675374,n,2,2016,611n,7.97777,0.18,4.68254,0.037306,7
103,MILL_CREEK_UC,SMLC01,2.278033274,0.285971469,-30 to -60m,614,614o,70.66508891,28.59714689,o,3,2016,614o,0.522402,0.21608,3.84127,0.036815,7
103,MILL_CREEK_UC,SMLC01,3.763138374,0.661753034,0 to -30m,612,612n,163.5227358,66.17530337,n,2,2016,612n,7.897441,0.182927,4.619048,0.037081,7
103,MILL_CREEK_UC,SMLC01,3.701254246,0.589130855,0 to -30m,613,613n,145.5774046,58.91308549,n,2,2016,613n,7.322267,0.172566,4.206349,0.036886,7
103,MILL_CREEK_UC,SMLC01,2.295544277,0.318143145,-30 to -60m,615,615o,78.61488328,31.81431453,o,3,2016,615o,0.522402,0.22549,3.968254,0.036924,7
103,MILL_CREEK_UC,SMLC01,3.640210433,0.590372618,0 to -30m,614,614n,145.884251,59.03726182,n,2,2016,614n,6.922225,0.21608,3.84127,0.036815,7
103,MILL_CREEK_UC,SMLC01,2.654590883,0.349494432,-30 to -60m,610,610o,86.36195499,34.94944322,o,3,2016,610o,0.522402,0.176707,4.650794,0.037562,7
103,MILL_CREEK_UC,SMLC01,3.461347907,0.532056669,0 to -30m,609,609n,131.4740662,53.20566692,n,2,2016,609n,7.82875,0.174089,4.603175,0.037875,7
103,MILL_CREEK_UC,SMLC01,2.718186629,0.366509086,-30 to -60m,611,611o,90.5663676,36.65090864,o,3,2016,611o,0.522402,0.18,4.68254,0.037306,7
103,MILL_CREEK_UC,SMLC01,2.766756272,0.402102769,-30 to -60m,612,612o,99.36175807,40.21027688,o,3,2016,612o,0.522402,0.182927,4.619048,0.037081,7
103,MILL_CREEK_UC,SMLC01,3.639658937,0.517005428,0 to -30m,610,610n,127.7548236,51.70054283,n,2,2016,610n,7.91815,0.176707,4.650794,0.037562,7
103,MILL_CREEK_UC,SMLC01,2.728063788,0.382582426,-30 to -60m,608,608o,94.53817632,38.2582426,o,3,2016,608o,0.39871,0.17623,4.555556,0.038256,7
103,MILL_CREEK_UC,SMLC01,3.673186323,0.600872879,0 to -30m,607,607n,148.478922,60.0872879,n,2,2016,607n,8.323459,0.16996,4.698413,0.038669,7
103,MILL_CREEK_UC,SMLC01,2.532954227,0.317174827,-30 to -60m,609,609o,78.37560667,31.71748272,o,3,2016,609o,0.44482,0.174089,4.603175,0.037875,7
103,MILL_CREEK_UC,SMLC01,2.959068301,0.41568045,-30 to -60m,607,607o,102.7168761,41.56804496,o,3,2016,607o,0.281367,0.16996,4.698413,0.038669,7
103,MILL_CREEK_UC,SMLC01,3.666975422,0.643896745,0 to -30m,608,608n,159.1103508,64.3896745,n,2,2016,608n,7.770634,0.17623,4.555556,0.038256,7
104,MILL_CREEK_UC,SMLC01,4.541923715,0.791838646,-30 to -60m,629,629o,195.6675906,79.18386458,o,3,2016,629o,0.338945,0.292576,4.698413,0.035974,7
104,MONASTERY_DC,SMON02,3.137158054,0.426712151,-30 to -60m,419,419o,105.4428687,42.67121506,o,3,2016,419o,0.951046,0.280576,8.47619,0.110388,4
104,MONASTERY_DC,SMON02,3.789477288,0.626240014,0 to -30m,418,418n,154.7472775,62.62400139,n,2,2016,418n,24.289325,0.265854,8.238095,0.110436,4
104,MONASTERY_DC,SMON02,3.165077861,0.361139525,-30 to -60m,418,418o,89.23952003,36.11395248,o,3,2016,418o,0.951046,0.265854,8.238095,0.110436,4
104,MONASTERY_DC,SMON02,3.653451032,0.586754366,0 to -30m,424,424n,144.9901613,58.67543655,n,2,2016,424n,12.049235,0.271028,4.31746,0.110679,4
104,MONASTERY_DC,SMON02,3.739772822,0.344392941,0 to -30m,423,423n,85.10134898,34.43929407,n,2,2016,423n,19.504335,0.305085,6.111111,0.110601,4
104,MONASTERY_DC,SMON02,2.622784136,0.204465884,0 to -30m,421,421n,50.52462036,20.44658844,n,2,2016,421n,23.325998,0.297222,7.412698,0.110418,4
104,MONASTERY_DC,SMON02,3.265422115,0.519926768,0 to -30m,422,422n,128.4767023,51.99267677,n,2,2016,422n,23.983902,0.296399,7.428571,0.110505,4
104,MONASTERY_DC,SMON02,3.974429788,0.439043693,0 to -30m,420,420n,108.4900593,43.90436931,n,2,2016,420n,23.836141,0.308311,7.746032,0.110377,4
104,MONASTERY_DC,SMON02,2.282191041,0.228973852,-30 to -60m,420,420o,56.58067099,22.89738518,o,3,2016,420o,0.951046,0.308311,7.746032,0.110377,4
104,MONASTERY_DC,SMON02,1.611446408,0.148689624,-30 to -60m,422,422o,36.74200629,14.86896241,o,3,2016,422o,0.951046,0.296399,7.428571,0.110505,4
104,MONASTERY_DC,SMON02,2.931647695,0.307158487,0 to -30m,419,419n,75.90051513,30.71584871,n,2,2016,419n,25.28352,0.280576,8.47619,0.110388,4
104,MONASTERY_DC,SMON02,1.637039942,0.139129738,-30 to -60m,421,421o,34.37970689,13.91297376,o,3,2016,421o,0.951046,0.297222,7.412698,0.110418,4
104,MONASTERY_DC,SMON02,2.78855535,0.270848969,0 to -30m,428,428n,66.92823789,27.08489693,n,2,2016,428n,15.30578,0.324324,4.666667,0.111,4
104,MONASTERY_DC,SMON02,2.959907574,0.337268295,0 to -30m,427,427n,83.34081077,33.72682953,n,2,2016,427n,13.705117,0.304147,4.492063,0.110981,4
104,MONASTERY_DC,SMON02,3.374239443,0.52202083,0 to -30m,426,426n,128.9941562,52.20208296,n,2,2016,426n,12.872216,0.298578,4.349206,0.110908,4
104,MONASTERY_DC,SMON02,3.325036343,0.451128723,0 to -30m,425,425n,111.4763352,45.11287231,n,2,2016,425n,12.181151,0.284314,4.15873,0.110793,4
104,MONASTERY_DC,SMON02,2.04991416,0.182990839,-30 to -60m,427,427o,45.21802099,18.29908387,o,3,2016,427o,2.05764,0.304147,4.492063,0.110981,4
104,MONASTERY_DC,SMON02,1.700885603,0.098260938,-30 to -60m,425,425o,24.28080668,9.826093847,o,3,2016,425o,1.370589,0.284314,4.15873,0.110793,4
104,MONASTERY_DC,SMON02,2.096855561,0.189205743,-30 to -60m,428,428o,46.75375731,18.92057431,o,3,2016,428o,2.05764,0.324324,4.666667,0.111,4
104,MONASTERY_DC,SMON02,2.043014265,0.186462877,-30 to -60m,426,426o,46.07598026,18.64628766,o,3,2016,426o,1.370589,0.298578,4.349206,0.110908,4
104,MONASTERY_DC,SMON02,1.681240343,0.122399789,-30 to -60m,424,424o,30.24564658,12.23997891,o,3,2016,424o,0.951046,0.271028,4.31746,0.110679,4
104,MONASTERY_DC,SMON02,1.514919377,0.113629926,-30 to -60m,423,423o,28.07856615,11.36299258,o,3,2016,423o,0.951046,0.305085,6.111111,0.110601,4
104,MONASTERY_DC,SMON02,1.775376224,0.150270879,0 to -30m,435,435n,37.13274279,15.02708786,n,2,2016,435n,24.645995,0.279762,6.825397,0.109339,5
104,MONASTERY_DC,SMON02,1.219078713,0.055524109,-30 to -60m,434,434o,13.72030616,5.55241091,o,3,2016,434o,1.773787,0.29316,6.301587,0.109596,4
104,MONASTERY_DC,SMON02,1.612516867,0.121001018,0 to -30m,434,434n,29.90000275,12.10010181,n,2,2016,434n,22.780529,0.29316,6.301587,0.109596,4
104,MONASTERY_DC,SMON02,1.632470934,0.107935424,-30 to -60m,432,432o,26.67142406,10.79354237,o,3,2016,432o,1.809104,0.304348,6.666667,0.110301,4
104,MONASTERY_DC,SMON02,1.00580419,0.061391888,-30 to -60m,433,433o,15.17026588,6.139188789,o,3,2016,433o,1.678904,0.299003,6.206349,0.109924,4
104,MONASTERY_DC,SMON02,1.899271677,0.141330575,0 to -30m,432,432n,34.92354572,14.13305753,n,2,2016,432n,22.802584,0.304348,6.666667,0.110301,4
104,MONASTERY_DC,SMON02,1.281074351,0.082023701,0 to -30m,433,433n,20.26849789,8.202370084,n,2,2016,433n,22.281484,0.299003,6.206349,0.109924,4
104,MONASTERY_DC,SMON02,1.253967914,0.071794452,-30 to -60m,435,435o,17.74079555,7.17944524,o,3,2016,435o,1.816209,0.279762,6.825397,0.109339,5
104,MONASTERY_DC,SMON02,2.190646028,0.19927094,0 to -30m,447,447n,49.24092167,19.92709401,n,2,2016,447n,22.009366,0.20679,6.206349,0.10368,5
104,MONASTERY_DC,SMON02,2.730646962,0.236992569,-30 to -60m,447,447o,58.5621391,23.69925687,o,3,2016,447o,1.450524,0.20679,6.206349,0.10368,5
104,MONASTERY_DC,SMON02,3.084137745,0.380503514,-30 to -60m,446,446o,94.02446602,38.05035142,o,3,2016,446o,1.450524,0.223602,6.253968,0.104428,5
104,MONASTERY_DC,SMON02,2.309534084,0.279484105,0 to -30m,445,445n,69.06202628,27.94841046,n,2,2016,445n,23.740388,0.232628,6.47619,0.105155,5
104,MONASTERY_DC,SMON02,2.85480935,0.317453052,-30 to -60m,444,444o,78.44435746,31.74530518,o,3,2016,444o,1.794324,0.234756,6.428571,0.105824,5
104,MONASTERY_DC,SMON02,3.025536458,0.355017728,-30 to -60m,445,445o,87.72679113,35.50177281,o,3,2016,445o,1.831408,0.232628,6.47619,0.105155,5
104,MONASTERY_DC,SMON02,2.692717568,0.246428459,0 to -30m,446,446n,60.89379825,24.64284585,n,2,2016,446n,22.357568,0.223602,6.253968,0.104428,5
104,MONASTERY_DC,SMON02,1.106050704,0.06576124,-30 to -60m,437,437o,16.24995632,6.576124008,o,3,2016,437o,1.676346,0.297659,6.15873,0.108795,5
104,MONASTERY_DC,SMON02,1.621592473,0.129017738,0 to -30m,437,437n,31.88097732,12.90177378,n,2,2016,437n,24.510209,0.297659,6.15873,0.108795,5
104,MONASTERY_DC,SMON02,1.095613316,0.07523973,-30 to -60m,436,436o,18.59214207,7.523972955,o,3,2016,436o,1.549249,0.280645,6.301587,0.109059,5
104,MONASTERY_DC,SMON02,2.617678718,0.257811359,0 to -30m,436,436n,63.70657412,25.78113586,n,2,2016,436n,23.799558,0.280645,6.301587,0.109059,5
104,MONASTERY_DC,SMON02,2.494832841,0.257948631,0 to -30m,429,429n,63.74049482,25.79486308,n,2,2016,429n,15.873905,0.322581,4.555556,0.110957,4
104,MONASTERY_DC,SMON02,1.905380838,0.175435459,0 to -30m,430,430n,43.35104598,17.54354588,n,2,2016,430n,17.523799,0.305785,5.015873,0.11079,4
104,MONASTERY_DC,SMON02,1.745975387,0.135569338,0 to -30m,431,431n,33.49991309,13.55693384,n,2,2016,431n,22.438837,0.295597,6.539683,0.11057,4
104,MONASTERY_DC,SMON02,1.648964022,0.103386761,-30 to -60m,431,431o,25.54742495,10.33867607,o,3,2016,431o,1.811881,0.295597,6.539683,0.11057,4
104,MONASTERY_DC,SMON02,1.773775581,0.158523498,-30 to -60m,429,429o,39.17200937,15.85234977,o,3,2016,429o,2.05764,0.322581,4.555556,0.110957,4
104,MONASTERY_DC,SMON02,1.454778915,0.083951605,-30 to -60m,430,430o,20.74489338,8.395160502,o,3,2016,430o,2.029609,0.305785,5.015873,0.11079,4
104,MONASTERY_DC,SMON02,2.55622778,0.353889424,-30 to -60m,440,440o,87.44798116,35.38894242,o,3,2016,440o,1.745889,0.263514,5.936508,0.10791,5
104,MONASTERY_DC,SMON02,2.330334778,0.20363112,-30 to -60m,439,439o,50.31834562,20.36311201,o,3,2016,439o,1.745889,0.289116,6.015873,0.108208,5
104,MONASTERY_DC,SMON02,2.466753535,0.274805386,0 to -30m,440,440n,67.90588977,27.48053861,n,2,2016,440n,23.478783,0.263514,5.936508,0.10791,5
104,MONASTERY_DC,SMON02,1.475493618,0.114310383,-30 to -60m,438,438o,28.24671075,11.43103828,o,3,2016,438o,1.716867,0.295302,6.126984,0.108498,5
104,MONASTERY_DC,SMON02,1.983899013,0.152277466,0 to -30m,438,438n,37.62858124,15.22774657,n,2,2016,438n,24.503233,0.295302,6.126984,0.108498,5
104,MONASTERY_DC,SMON02,2.257765126,0.102596031,0 to -30m,439,439n,25.35203133,10.25960308,n,2,2016,439n,24.183311,0.289116,6.015873,0.108208,5
104,MONASTERY_DC,SMON02,1.830618112,0.173190636,0 to -30m,443,443n,42.7963382,17.31906361,n,2,2016,443n,23.767943,0.236196,6.396825,0.10647,5
104,MONASTERY_DC,SMON02,2.232966324,0.226307592,0 to -30m,442,442n,55.92182385,22.6307592,n,2,2016,442n,24.718859,0.238671,6.507937,0.107047,5
104,MONASTERY_DC,SMON02,2.767701864,0.316981665,0 to -30m,441,441n,78.32787522,31.69816649,n,2,2016,441n,23.683003,0.261589,6.047619,0.107526,5
104,MONASTERY_DC,SMON02,2.860332648,0.428379439,-30 to -60m,442,442o,105.8548647,42.83794391,o,3,2016,442o,1.794324,0.238671,6.507937,0.107047,5
104,MONASTERY_DC,SMON02,2.593141665,0.208085466,-30 to -60m,443,443o,51.41903843,20.80854659,o,3,2016,443o,1.794324,0.236196,6.396825,0.10647,5
104,MONASTERY_DC,SMON02,2.62770278,0.33197317,-30 to -60m,441,441o,82.03235688,33.19731703,o,3,2016,441o,1.794324,0.261589,6.047619,0.107526,5
104,MONASTERY_DC,SMON02,1.955665586,0.178767984,0 to -30m,444,444n,44.17453079,17.87679836,n,2,2016,444n,23.841004,0.234756,6.428571,0.105824,5
104,MONASTERY_DC,SMON02,2.432398521,0.310940775,-30 to -60m,451,451o,76.83513889,31.09407753,o,3,2016,451o,0.82317,0.175287,6.492063,0.101475,5
104,MONASTERY_DC,SMON02,2.737662539,0.363444885,0 to -30m,451,451n,89.80918689,36.34448848,n,2,2016,451n,22.253096,0.175287,6.492063,0.101475,5
104,MONASTERY_DC,SMON02,3.640333909,0.520871609,0 to -30m,450,450n,128.7101777,52.08716094,n,2,2016,450n,21.78492,0.168539,6.603175,0.101835,5
104,MONASTERY_DC,SMON02,2.260741614,0.173441004,0 to -30m,449,449n,42.85820537,17.34410037,n,2,2016,449n,20.367861,0.176292,6.142857,0.102355,5
104,MONASTERY_DC,SMON02,2.913853188,0.518940525,-30 to -60m,449,449o,128.2329963,51.89405247,o,3,2016,449o,0.763473,0.176292,6.142857,0.102355,5
104,MONASTERY_DC,SMON02,2.389096434,0.262592447,0 to -30m,448,448n,64.88800678,26.2592447,n,2,2016,448n,21.02239,0.204403,6.079365,0.102977,5
104,MONASTERY_DC,SMON02,2.637626097,0.237451059,-30 to -60m,450,450o,58.67543451,23.7451059,o,3,2016,450o,0.789567,0.168539,6.603175,0.101835,5
104,MONASTERY_DC,SMON02,2.827771192,0.371663703,-30 to -60m,448,448o,91.84010121,37.16637034,o,3,2016,448o,0.763473,0.204403,6.079365,0.102977,5
105,MONASTERY_DC,SMON02,2.457394433,0.309631265,0 to -30m,452,452n,76.51155189,30.96312651,n,2,2016,452n,17.016203,0.14786,4.68254,0.101257,5
105,MONASTERY_UC,SMON01,3.137158054,0.426712151,-30 to -60m,419,419o,105.4428687,42.67121506,o,3,2016,419o,0.951046,0.280576,8.47619,0.110388,4
105,MONASTERY_UC,SMON01,3.789477288,0.626240014,0 to -30m,418,418n,154.7472775,62.62400139,n,2,2016,418n,24.289325,0.265854,8.238095,0.110436,4
105,MONASTERY_UC,SMON01,3.165077861,0.361139525,-30 to -60m,418,418o,89.23952003,36.11395248,o,3,2016,418o,0.951046,0.265854,8.238095,0.110436,4
105,MONASTERY_UC,SMON01,3.653451032,0.586754366,0 to -30m,424,424n,144.9901613,58.67543655,n,2,2016,424n,12.049235,0.271028,4.31746,0.110679,4
105,MONASTERY_UC,SMON01,3.739772822,0.344392941,0 to -30m,423,423n,85.10134898,34.43929407,n,2,2016,423n,19.504335,0.305085,6.111111,0.110601,4
105,MONASTERY_UC,SMON01,2.622784136,0.204465884,0 to -30m,421,421n,50.52462036,20.44658844,n,2,2016,421n,23.325998,0.297222,7.412698,0.110418,4
105,MONASTERY_UC,SMON01,3.265422115,0.519926768,0 to -30m,422,422n,128.4767023,51.99267677,n,2,2016,422n,23.983902,0.296399,7.428571,0.110505,4
105,MONASTERY_UC,SMON01,3.974429788,0.439043693,0 to -30m,420,420n,108.4900593,43.90436931,n,2,2016,420n,23.836141,0.308311,7.746032,0.110377,4
105,MONASTERY_UC,SMON01,2.282191041,0.228973852,-30 to -60m,420,420o,56.58067099,22.89738518,o,3,2016,420o,0.951046,0.308311,7.746032,0.110377,4
105,MONASTERY_UC,SMON01,1.611446408,0.148689624,-30 to -60m,422,422o,36.74200629,14.86896241,o,3,2016,422o,0.951046,0.296399,7.428571,0.110505,4
105,MONASTERY_UC,SMON01,2.931647695,0.307158487,0 to -30m,419,419n,75.90051513,30.71584871,n,2,2016,419n,25.28352,0.280576,8.47619,0.110388,4
105,MONASTERY_UC,SMON01,1.637039942,0.139129738,-30 to -60m,421,421o,34.37970689,13.91297376,o,3,2016,421o,0.951046,0.297222,7.412698,0.110418,4
105,MONASTERY_UC,SMON01,2.78855535,0.270848969,0 to -30m,428,428n,66.92823789,27.08489693,n,2,2016,428n,15.30578,0.324324,4.666667,0.111,4
105,MONASTERY_UC,SMON01,2.959907574,0.337268295,0 to -30m,427,427n,83.34081077,33.72682953,n,2,2016,427n,13.705117,0.304147,4.492063,0.110981,4
105,MONASTERY_UC,SMON01,3.374239443,0.52202083,0 to -30m,426,426n,128.9941562,52.20208296,n,2,2016,426n,12.872216,0.298578,4.349206,0.110908,4
105,MONASTERY_UC,SMON01,3.325036343,0.451128723,0 to -30m,425,425n,111.4763352,45.11287231,n,2,2016,425n,12.181151,0.284314,4.15873,0.110793,4
105,MONASTERY_UC,SMON01,2.04991416,0.182990839,-30 to -60m,427,427o,45.21802099,18.29908387,o,3,2016,427o,2.05764,0.304147,4.492063,0.110981,4
105,MONASTERY_UC,SMON01,1.700885603,0.098260938,-30 to -60m,425,425o,24.28080668,9.826093847,o,3,2016,425o,1.370589,0.284314,4.15873,0.110793,4
105,MONASTERY_UC,SMON01,2.096855561,0.189205743,-30 to -60m,428,428o,46.75375731,18.92057431,o,3,2016,428o,2.05764,0.324324,4.666667,0.111,4
105,MONASTERY_UC,SMON01,2.043014265,0.186462877,-30 to -60m,426,426o,46.07598026,18.64628766,o,3,2016,426o,1.370589,0.298578,4.349206,0.110908,4
105,MONASTERY_UC,SMON01,1.681240343,0.122399789,-30 to -60m,424,424o,30.24564658,12.23997891,o,3,2016,424o,0.951046,0.271028,4.31746,0.110679,4
105,MONASTERY_UC,SMON01,1.514919377,0.113629926,-30 to -60m,423,423o,28.07856615,11.36299258,o,3,2016,423o,0.951046,0.305085,6.111111,0.110601,4
105,MONASTERY_UC,SMON01,1.775376224,0.150270879,0 to -30m,435,435n,37.13274279,15.02708786,n,2,2016,435n,24.645995,0.279762,6.825397,0.109339,5
105,MONASTERY_UC,SMON01,1.219078713,0.055524109,-30 to -60m,434,434o,13.72030616,5.55241091,o,3,2016,434o,1.773787,0.29316,6.301587,0.109596,4
105,MONASTERY_UC,SMON01,1.612516867,0.121001018,0 to -30m,434,434n,29.90000275,12.10010181,n,2,2016,434n,22.780529,0.29316,6.301587,0.109596,4
105,MONASTERY_UC,SMON01,1.632470934,0.107935424,-30 to -60m,432,432o,26.67142406,10.79354237,o,3,2016,432o,1.809104,0.304348,6.666667,0.110301,4
105,MONASTERY_UC,SMON01,1.00580419,0.061391888,-30 to -60m,433,433o,15.17026588,6.139188789,o,3,2016,433o,1.678904,0.299003,6.206349,0.109924,4
105,MONASTERY_UC,SMON01,1.899271677,0.141330575,0 to -30m,432,432n,34.92354572,14.13305753,n,2,2016,432n,22.802584,0.304348,6.666667,0.110301,4
105,MONASTERY_UC,SMON01,1.281074351,0.082023701,0 to -30m,433,433n,20.26849789,8.202370084,n,2,2016,433n,22.281484,0.299003,6.206349,0.109924,4
105,MONASTERY_UC,SMON01,1.253967914,0.071794452,-30 to -60m,435,435o,17.74079555,7.17944524,o,3,2016,435o,1.816209,0.279762,6.825397,0.109339,5
105,MONASTERY_UC,SMON01,2.190646028,0.19927094,0 to -30m,447,447n,49.24092167,19.92709401,n,2,2016,447n,22.009366,0.20679,6.206349,0.10368,5
105,MONASTERY_UC,SMON01,2.730646962,0.236992569,-30 to -60m,447,447o,58.5621391,23.69925687,o,3,2016,447o,1.450524,0.20679,6.206349,0.10368,5
105,MONASTERY_UC,SMON01,3.084137745,0.380503514,-30 to -60m,446,446o,94.02446602,38.05035142,o,3,2016,446o,1.450524,0.223602,6.253968,0.104428,5
105,MONASTERY_UC,SMON01,2.309534084,0.279484105,0 to -30m,445,445n,69.06202628,27.94841046,n,2,2016,445n,23.740388,0.232628,6.47619,0.105155,5
105,MONASTERY_UC,SMON01,2.85480935,0.317453052,-30 to -60m,444,444o,78.44435746,31.74530518,o,3,2016,444o,1.794324,0.234756,6.428571,0.105824,5
105,MONASTERY_UC,SMON01,3.025536458,0.355017728,-30 to -60m,445,445o,87.72679113,35.50177281,o,3,2016,445o,1.831408,0.232628,6.47619,0.105155,5
105,MONASTERY_UC,SMON01,2.692717568,0.246428459,0 to -30m,446,446n,60.89379825,24.64284585,n,2,2016,446n,22.357568,0.223602,6.253968,0.104428,5
105,MONASTERY_UC,SMON01,1.106050704,0.06576124,-30 to -60m,437,437o,16.24995632,6.576124008,o,3,2016,437o,1.676346,0.297659,6.15873,0.108795,5
105,MONASTERY_UC,SMON01,1.621592473,0.129017738,0 to -30m,437,437n,31.88097732,12.90177378,n,2,2016,437n,24.510209,0.297659,6.15873,0.108795,5
105,MONASTERY_UC,SMON01,1.095613316,0.07523973,-30 to -60m,436,436o,18.59214207,7.523972955,o,3,2016,436o,1.549249,0.280645,6.301587,0.109059,5
105,MONASTERY_UC,SMON01,2.617678718,0.257811359,0 to -30m,436,436n,63.70657412,25.78113586,n,2,2016,436n,23.799558,0.280645,6.301587,0.109059,5
105,MONASTERY_UC,SMON01,2.494832841,0.257948631,0 to -30m,429,429n,63.74049482,25.79486308,n,2,2016,429n,15.873905,0.322581,4.555556,0.110957,4
105,MONASTERY_UC,SMON01,1.905380838,0.175435459,0 to -30m,430,430n,43.35104598,17.54354588,n,2,2016,430n,17.523799,0.305785,5.015873,0.11079,4
105,MONASTERY_UC,SMON01,1.745975387,0.135569338,0 to -30m,431,431n,33.49991309,13.55693384,n,2,2016,431n,22.438837,0.295597,6.539683,0.11057,4
105,MONASTERY_UC,SMON01,1.648964022,0.103386761,-30 to -60m,431,431o,25.54742495,10.33867607,o,3,2016,431o,1.811881,0.295597,6.539683,0.11057,4
105,MONASTERY_UC,SMON01,1.773775581,0.158523498,-30 to -60m,429,429o,39.17200937,15.85234977,o,3,2016,429o,2.05764,0.322581,4.555556,0.110957,4
105,MONASTERY_UC,SMON01,1.454778915,0.083951605,-30 to -60m,430,430o,20.74489338,8.395160502,o,3,2016,430o,2.029609,0.305785,5.015873,0.11079,4
105,MONASTERY_UC,SMON01,2.55622778,0.353889424,-30 to -60m,440,440o,87.44798116,35.38894242,o,3,2016,440o,1.745889,0.263514,5.936508,0.10791,5
105,MONASTERY_UC,SMON01,2.330334778,0.20363112,-30 to -60m,439,439o,50.31834562,20.36311201,o,3,2016,439o,1.745889,0.289116,6.015873,0.108208,5
105,MONASTERY_UC,SMON01,2.466753535,0.274805386,0 to -30m,440,440n,67.90588977,27.48053861,n,2,2016,440n,23.478783,0.263514,5.936508,0.10791,5
105,MONASTERY_UC,SMON01,1.475493618,0.114310383,-30 to -60m,438,438o,28.24671075,11.43103828,o,3,2016,438o,1.716867,0.295302,6.126984,0.108498,5
105,MONASTERY_UC,SMON01,1.983899013,0.152277466,0 to -30m,438,438n,37.62858124,15.22774657,n,2,2016,438n,24.503233,0.295302,6.126984,0.108498,5
105,MONASTERY_UC,SMON01,2.257765126,0.102596031,0 to -30m,439,439n,25.35203133,10.25960308,n,2,2016,439n,24.183311,0.289116,6.015873,0.108208,5
105,MONASTERY_UC,SMON01,1.830618112,0.173190636,0 to -30m,443,443n,42.7963382,17.31906361,n,2,2016,443n,23.767943,0.236196,6.396825,0.10647,5
105,MONASTERY_UC,SMON01,2.232966324,0.226307592,0 to -30m,442,442n,55.92182385,22.6307592,n,2,2016,442n,24.718859,0.238671,6.507937,0.107047,5
105,MONASTERY_UC,SMON01,2.767701864,0.316981665,0 to -30m,441,441n,78.32787522,31.69816649,n,2,2016,441n,23.683003,0.261589,6.047619,0.107526,5
105,MONASTERY_UC,SMON01,2.860332648,0.428379439,-30 to -60m,442,442o,105.8548647,42.83794391,o,3,2016,442o,1.794324,0.238671,6.507937,0.107047,5
105,MONASTERY_UC,SMON01,2.593141665,0.208085466,-30 to -60m,443,443o,51.41903843,20.80854659,o,3,2016,443o,1.794324,0.236196,6.396825,0.10647,5
105,MONASTERY_UC,SMON01,2.62770278,0.33197317,-30 to -60m,441,441o,82.03235688,33.19731703,o,3,2016,441o,1.794324,0.261589,6.047619,0.107526,5
105,MONASTERY_UC,SMON01,1.955665586,0.178767984,0 to -30m,444,444n,44.17453079,17.87679836,n,2,2016,444n,23.841004,0.234756,6.428571,0.105824,5
105,MONASTERY_UC,SMON01,2.432398521,0.310940775,-30 to -60m,451,451o,76.83513889,31.09407753,o,3,2016,451o,0.82317,0.175287,6.492063,0.101475,5
105,MONASTERY_UC,SMON01,2.737662539,0.363444885,0 to -30m,451,451n,89.80918689,36.34448848,n,2,2016,451n,22.253096,0.175287,6.492063,0.101475,5
105,MONASTERY_UC,SMON01,3.640333909,0.520871609,0 to -30m,450,450n,128.7101777,52.08716094,n,2,2016,450n,21.78492,0.168539,6.603175,0.101835,5
105,MONASTERY_UC,SMON01,2.260741614,0.173441004,0 to -30m,449,449n,42.85820537,17.34410037,n,2,2016,449n,20.367861,0.176292,6.142857,0.102355,5
