PERIMETER,AREA,DEPTH,ATOS_ID,HAB_ID,ACRES,HECTARES,ZONE_CODE,ZONE,Year,POLY_ID,dens_sm,pupratio,lin_dens,trend5yr,Sect_ID
5.011606266,0.844547854,-30 to -60m,499,499o,208.6923196,84.45478538,o,3,2016,499o,0,0.175824,3.396825,0.148044,6
5.393063179,0.997925314,-30 to -60m,497,497o,246.5927155,99.79253143,o,3,2016,497o,0,0.170886,2.936508,0.141456,5
6.389807543,1.355174271,-30 to -60m,495,495o,334.8708551,135.5174271,o,3,2016,495o,0,0.1875,2.714286,0.135286,5
5.06664409,0.479109906,-30 to -60m,733,733o,118.390636,47.91099058,o,3,2016,733o,0,0.181818,6.190476,0.055947,9
3.539619388,0.538271173,-30 to -60m,727,727o,133.0097034,53.82711726,o,3,2016,727o,0,0.242188,5.047619,0.049379,8
5.312251026,1.110366426,-30 to -60m,729,729o,274.3775193,111.0366426,o,3,2016,729o,0,0.192771,6.285714,0.051514,8
3.68079548,0.499336588,-30 to -60m,725,725o,123.3887581,49.9336588,o,3,2016,725o,0,0.308,5.190476,0.047285,8
4.469324659,0.786628507,-30 to -60m,723,723o,194.3801374,78.66285072,o,3,2016,723o,0,0.291339,5.206349,0.045149,8
4.76543476,0.868754176,-30 to -60m,720,720o,214.6738321,86.87541761,o,3,2016,720o,0.039017,0.280576,5.650794,0.041311,8
5.265890594,1.023095469,-30 to -60m,718,718o,252.8123961,102.3095469,o,3,2016,718o,0.148117,0.265372,6.206349,0.038563,8
4.933344306,0.731036195,-30 to -60m,716,716o,180.6429779,73.10361952,o,3,2016,716o,0.574834,0.241692,6.52381,0.036154,8
4.671012363,0.81880485,-30 to -60m,714,714o,202.3310849,81.88048502,o,3,2016,714o,0.574834,0.221154,6.047619,0.034498,8
4.32412401,0.775056645,-30 to -60m,712,712o,191.5206678,77.50566446,o,3,2016,712o,0.574834,0.211409,5.730159,0.033616,8
4.173995263,0.817116693,-30 to -60m,710,710o,201.9139322,81.71166934,o,3,2016,710o,0.574834,0.211921,5.809524,0.033554,8
3.905182727,0.690214229,-30 to -60m,708,708o,170.5556503,69.02142287,o,3,2016,708o,0.574834,0.207746,5.444444,0.034366,8
4.643885093,1.07749708,-30 to -60m,706,706o,266.255327,107.749708,o,3,2016,706o,0.574834,0.189189,4.888889,0.036079,8
4.660197399,0.873053774,-30 to -60m,704,704o,215.7362859,87.30537741,o,3,2016,704o,0.574834,0.130081,4.412698,0.038438,8
4.881689894,1.163625559,-30 to -60m,702,702o,287.5381377,116.3625559,o,3,2016,702o,0.574834,0.138889,3.904762,0.041251,8
5.189620425,1.072811589,-30 to -60m,700,700o,265.097517,107.2811589,o,3,2016,700o,0.554248,0.095745,3.269841,0.044494,8
6.878814306,1.902229902,-30 to -60m,698,698o,470.0512456,190.2229902,o,3,2016,698o,0.603521,0.117647,3.31746,0.048047,8
7.468971368,1.86196345,-30 to -60m,696,696o,460.1011885,186.196345,o,3,2016,696o,0.193499,0.108808,3.396825,0.051502,8
7.539484917,1.768899762,-30 to -60m,694,694o,437.1046505,176.8899762,o,3,2016,694o,0.067703,0.116279,3.047619,0.054416,8
6.96714464,1.747910252,-30 to -60m,692,692o,431.9180295,174.7910252,o,3,2016,692o,0.067703,0.115607,3.063492,0.056644,8
6.42969877,1.16191725,-30 to -60m,690,690o,287.1160054,116.191725,o,3,2016,690o,0.067703,0.104167,3.365079,0.058124,8
6.962773738,1.166211426,-30 to -60m,688,688o,288.1771194,116.6211426,o,3,2016,688o,0.112486,0.068273,4.222222,0.058939,8
7.326166686,1.528688204,-30 to -60m,686,686o,377.7470819,152.8688204,o,3,2016,686o,0.319196,0.068111,5.47619,0.059137,8
7.411575935,1.604240576,-30 to -60m,684,684o,396.4164794,160.4240576,o,3,2016,684o,0.616998,0.061111,6.063492,0.058895,8
7.470171917,1.515648322,-30 to -60m,682,682o,374.5248568,151.5648322,o,3,2016,682o,1.19737,0.047264,6.68254,0.058503,8
7.077154996,1.308024844,-30 to -60m,680,680o,323.219978,130.8024844,o,3,2016,680o,1.355247,0.048193,6.904762,0.058075,8
6.312107058,1.008896145,-30 to -60m,678,678o,249.3036669,100.8896145,o,3,2016,678o,1.311319,0.045024,7,0.057412,8
5.701394115,0.796372853,-30 to -60m,676,676o,196.7880177,79.63728532,o,3,2016,676o,1.311319,0.056122,6.571429,0.056205,8
4.975897302,0.841792492,-30 to -60m,674,674o,208.0114549,84.17924921,o,3,2016,674o,1.311319,0.060453,6.68254,0.054671,8
4.692920795,0.626271947,-30 to -60m,672,672o,154.7551683,62.62719466,o,3,2016,672o,1.311319,0.086747,7.15873,0.05285,8
4.389151319,0.700453116,-30 to -60m,670,670o,173.0857344,70.04531157,o,3,2016,670o,1.311319,0.097324,7.15873,0.050775,8
4.032113085,0.590826456,-30 to -60m,668,668o,145.9963968,59.08264562,o,3,2016,668o,1.311319,0.108696,6.47619,0.048442,8
3.823365547,0.535232787,-30 to -60m,666,666o,132.258902,53.52327872,o,3,2016,666o,1.11656,0.133333,5.666667,0.045893,8
4.013101039,0.582913602,-30 to -60m,664,664o,144.0410881,58.29136024,o,3,2016,664o,0.851479,0.148148,4.428571,0.043011,8
4.543597954,0.752614995,-30 to -60m,662,662o,185.9752154,75.26149948,o,3,2016,662o,0.374035,0.201878,4.063492,0.039747,8
4.349051146,0.662191478,-30 to -60m,660,660o,163.6310777,66.21914778,o,3,2016,660o,0.023775,0.212871,3.888889,0.036059,8
3.968082077,0.662213302,-30 to -60m,658,658o,163.6364706,66.22133019,o,3,2016,658o,0,0.237288,3.47619,0.032049,8
3.27709274,0.548697733,-30 to -60m,656,656o,135.5861627,54.86977334,o,3,2016,656o,0,0.248276,2.873016,0.028214,8
2.79545292,0.393785927,-30 to -60m,654,654o,97.30662179,39.37859273,o,3,2016,654o,0,0.261364,3.52381,0.024793,8
2.46917584,0.34125859,-30 to -60m,652,652o,84.32683401,34.12585898,o,3,2016,652o,0,0.240964,3.269841,0.021857,8
3.023380367,0.516905013,-30 to -60m,650,650o,127.7300105,51.69050134,o,3,2016,650o,0,0.192771,3.142857,0.019683,8
3.611516315,0.644660385,-30 to -60m,648,648o,159.2990505,64.46603855,o,3,2016,648o,0,0.19883,3.253968,0.018301,8
3.7431578,0.6199162,-30 to -60m,646,646o,153.1846292,61.99162005,o,3,2016,646o,0.017859,0.193717,3.619048,0.017756,8
3.788202905,0.675064447,-30 to -60m,644,644o,166.8120577,67.50644469,o,3,2016,644o,0.017859,0.248908,4.539683,0.018067,8
3.539733646,0.607091361,-30 to -60m,642,642o,150.0155423,60.70913606,o,3,2016,642o,0.058597,0.25463,4.301587,0.019279,8
3.11375848,0.435512151,-30 to -60m,640,640o,107.6173961,43.55121507,o,3,2016,640o,0.074204,0.268085,4.730159,0.02127,7
3.547246037,0.577831786,-30 to -60m,638,638o,142.7853439,57.78317858,o,3,2016,638o,0.112957,0.266376,4.603175,0.024056,7
4.070003556,0.810925963,-30 to -60m,636,636o,200.3841695,81.09259632,o,3,2016,636o,0.18197,0.268595,4.873016,0.027345,7
3.576095284,0.450162238,-30 to -60m,634,634o,111.2375115,45.01622377,o,3,2016,634o,0.18197,0.273859,4.873016,0.030391,7
4.756012596,0.658192064,-30 to -60m,632,632o,162.642801,65.81920639,o,3,2016,632o,0.18197,0.285088,4.650794,0.033002,7
4.496800357,0.756274904,-30 to -60m,630,630o,186.8795986,75.62749038,o,3,2016,630o,0.292834,0.295154,4.666667,0.035113,7
4.542170469,0.76317053,-30 to -60m,628,628o,188.583545,76.31705303,o,3,2016,628o,0.456288,0.2827,4.825397,0.036752,7
3.684073733,0.536744209,-30 to -60m,626,626o,132.6323824,53.67442085,o,3,2016,626o,0.491834,0.266667,5.730159,0.037897,7
3.083304064,0.489915769,-30 to -60m,624,624o,121.060823,48.99157692,o,3,2016,624o,0.686514,0.25,5.15873,0.038588,7
2.591289652,0.352194701,-30 to -60m,622,622o,87.02920603,35.21947014,o,3,2016,622o,0.668657,0.230769,4.825397,0.038742,7
2.263964105,0.271691268,-30 to -60m,620,620o,67.13637449,27.16912683,o,3,2016,620o,0.630169,0.219697,5.111111,0.038318,7
2.573010945,0.385037174,-30 to -60m,618,618o,95.14475767,38.50371736,o,3,2016,618o,0.611149,0.213953,4.142857,0.037773,7
2.196643705,0.282004863,-30 to -60m,616,616o,69.6849193,28.20048632,o,3,2016,616o,0.550461,0.220588,3.952381,0.037166,7
2.278033274,0.285971469,-30 to -60m,614,614o,70.66508891,28.59714689,o,3,2016,614o,0.522402,0.21608,3.84127,0.036815,7
2.766756272,0.402102769,-30 to -60m,612,612o,99.36175807,40.21027688,o,3,2016,612o,0.522402,0.182927,4.619048,0.037081,7
2.654590883,0.349494432,-30 to -60m,610,610o,86.36195499,34.94944322,o,3,2016,610o,0.522402,0.176707,4.650794,0.037562,7
2.728063788,0.382582426,-30 to -60m,608,608o,94.53817632,38.2582426,o,3,2016,608o,0.39871,0.17623,4.555556,0.038256,7
3.258358106,0.466121709,-30 to -60m,606,606o,115.1811827,46.61217088,o,3,2016,606o,0.281367,0.155556,4.126984,0.039133,7
3.754573069,0.643435303,-30 to -60m,604,604o,158.9963261,64.34353033,o,3,2016,604o,0.085946,0.2,4,0.040322,7
3.290748771,0.490292787,-30 to -60m,602,602o,121.1539861,49.02927867,o,3,2016,602o,0.033282,0.244444,4.444444,0.041789,7
3.01158015,0.439974338,-30 to -60m,600,600o,108.7200265,43.99743377,o,3,2016,600o,0.086213,0.252336,4.253968,0.043742,7
3.639423253,0.612175534,-30 to -60m,598,598o,151.2718687,61.21755335,o,3,2016,598o,0.265388,0.262376,4.047619,0.046079,7
3.894275758,0.706600034,-30 to -60m,596,596o,174.604671,70.66000343,o,3,2016,596o,0.265388,0.255,3.984127,0.048692,7
4.617223566,0.884486333,-30 to -60m,594,594o,218.5613326,88.44863327,o,3,2016,594o,0.355363,0.223108,4.873016,0.051702,7
3.942236619,0.570118847,-30 to -60m,592,592o,140.8794351,57.01188466,o,3,2016,592o,0.463225,0.252252,4.412698,0.055201,7
2.482664152,0.284529905,-30 to -60m,590,590o,70.30887079,28.45299053,o,3,2016,590o,0.463225,0.229839,4.84127,0.059083,7
2.140283755,0.264641802,-30 to -60m,588,588o,65.3944134,26.46418018,o,3,2016,588o,0.429943,0.232932,4.873016,0.063431,7
2.21412246,0.272180807,-30 to -60m,586,586o,67.25734217,27.21808071,o,3,2016,586o,0.429943,0.258065,4.952381,0.067866,7
2.481868656,0.356282334,-30 to -60m,584,584o,88.03928216,35.62823344,o,3,2016,584o,0.471629,0.278008,4.888889,0.072232,7
2.264219706,0.294735869,-30 to -60m,582,582o,72.83081928,29.47358687,o,3,2016,582o,0.471629,0.215962,4.111111,0.076275,7
2.124276892,0.277951065,-30 to -60m,580,580o,68.68320391,27.79510649,o,3,2016,580o,0.53548,0.188341,4.206349,0.080184,7
1.979782333,0.238237201,-30 to -60m,578,578o,58.86969432,23.82372005,o,3,2016,578o,0.303374,0.212851,4.793651,0.083665,7
2.513986631,0.350475453,-30 to -60m,576,576o,86.60437052,35.0475453,o,3,2016,576o,0.303374,0.211765,4.904762,0.086606,6
2.795958742,0.442829543,-30 to -60m,574,574o,109.4255631,44.28295427,o,3,2016,574o,0.25567,0.223443,5.301587,0.089018,6
2.269428191,0.299454235,-30 to -60m,572,572o,73.99675292,29.94542348,o,3,2016,572o,0.156635,0.233607,4.777778,0.090642,6
2.420788876,0.331449338,-30 to -60m,570,570o,81.902915,33.14493376,o,3,2016,570o,0.105537,0.234783,4.507937,0.091554,6
2.730587441,0.400573686,-30 to -60m,568,568o,98.9839134,40.05736857,o,3,2016,568o,0.105537,0.235,3.920635,0.09203,6
2.938398151,0.444583846,-30 to -60m,566,566o,109.8590609,44.45838461,o,3,2016,566o,0.105537,0.237209,4.222222,0.092176,6
3.230173912,0.510094856,-30 to -60m,564,564o,126.0471839,51.00948558,o,3,2016,564o,0.063851,0.216749,3.920635,0.092195,6
3.161810446,0.49275194,-30 to -60m,562,562o,121.761656,49.27519395,o,3,2016,562o,0.063851,0.209756,3.936508,0.09233,6
2.639013131,0.368365027,-30 to -60m,560,560o,91.02498059,36.83650273,o,3,2016,560o,0,0.229167,3.746032,0.092421,6
2.523799375,0.350851998,-30 to -60m,558,558o,86.69741679,35.08519979,o,3,2016,558o,0,0.256545,3.809524,0.09231,6
2.523893526,0.333744836,-30 to -60m,556,556o,82.47014497,33.37448358,o,3,2016,556o,0,0.251462,3.396825,0.092682,6
2.087086076,0.257028178,-30 to -60m,554,554o,63.51304593,25.70281778,o,3,2016,554o,0.601548,0.288344,3.333333,0.093539,6
1.690560377,0.150765996,-30 to -60m,552,552o,37.25508907,15.07659965,o,3,2016,552o,0.601548,0.307692,2.698413,0.095533,6
1.598484267,0.160980555,-30 to -60m,550,550o,39.77916139,16.09805548,o,3,2016,550o,0.601548,0.346457,2.714286,0.099098,6
1.662589938,0.146940734,-30 to -60m,548,548o,36.30984623,14.69407344,o,3,2016,548o,0.601548,0.348485,2.825397,0.104283,6
1.474097389,0.104218298,-30 to -60m,546,546o,25.75290231,10.42182981,o,3,2016,546o,0.601548,0.321678,3,0.111157,6
1.264219363,0.070879482,0 to -30m,544,544n,17.51470146,7.087948207,n,2,2016,544n,12.574474,0.312925,3.063492,0.118688,6
1.994368708,0.234706165,-30 to -60m,540,540o,57.99715651,23.47061653,o,3,2016,540o,0.601548,0.320261,3.206349,0.134056,6
2.550609899,0.19551671,-30 to -60m,542,542o,48.31323124,19.55167101,o,3,2016,542o,0.601548,0.330986,3,0.126314,6
2.179906253,0.290784905,-30 to -60m,538,538o,71.85451492,29.07849052,o,3,2016,538o,0.601548,0.308176,3.301587,0.142102,6
2.485738567,0.369763534,-30 to -60m,536,536o,91.37055907,36.97635338,o,3,2016,536o,0.601548,0.304054,3.063492,0.150313,6
2.430311159,0.331182631,-30 to -60m,534,534o,81.83701028,33.11826306,o,3,2016,534o,0.601548,0.265152,2.650794,0.158287,6
2.830832881,0.432445211,-30 to -60m,532,532o,106.8595388,43.2445211,o,3,2016,532o,0,0.246032,2.492063,0.165784,6
2.67422031,0.380859702,-30 to -60m,530,530o,94.11248183,38.08597015,o,3,2016,530o,0,0.252174,2.285714,0.17233,6
2.35011712,0.294657111,-30 to -60m,528,528o,72.81135783,29.46571111,o,3,2016,528o,0,0.238095,2.063492,0.177884,6
2.286639177,0.305530202,-30 to -60m,526,526o,75.49815705,30.55302017,o,3,2016,526o,0,0.230769,1.777778,0.182348,6
2.258225164,0.315817589,-30 to -60m,524,524o,78.04022579,31.58175889,o,3,2016,524o,0,0.269841,1.269841,0.185799,6
2.372287159,0.346654278,-30 to -60m,522,522o,85.66013756,34.66542778,o,3,2016,522o,0,0.101351,2.587302,0.188589,6
2.298228011,0.310786577,-30 to -60m,520,520o,76.79703572,31.07865772,o,3,2016,520o,0,0.09396,2.587302,0.190507,6
2.268314585,0.265742269,-30 to -60m,518,518o,65.66634475,26.5742269,o,3,2016,518o,0,0.107595,2.777778,0.191563,6
2.429207101,0.288330038,-30 to -60m,516,516o,71.24790406,28.83300381,o,3,2016,516o,0,0.084848,2.84127,0.191558,6
3.093634075,0.454296872,-30 to -60m,514,514o,112.2592019,45.4296872,o,3,2016,514o,0,0.101064,3.285714,0.19024,6
4.232762107,0.79421106,-30 to -60m,512,512o,196.2538269,79.42110598,o,3,2016,512o,0,0.099099,3.873016,0.18797,6
6.255790777,1.667155946,-30 to -60m,510,510o,411.9632059,166.7155946,o,3,2016,510o,0,0.105932,4.142857,0.184474,6
6.064941347,1.344545065,-30 to -60m,508,508o,332.2443212,134.4545065,o,3,2016,508o,0,0.102128,4.111111,0.179542,6
4.845358938,0.965904734,-30 to -60m,506,506o,238.6802577,96.59047336,o,3,2016,506o,0,0.101695,4.126984,0.173143,6
5.585309884,1.211061394,-30 to -60m,504,504o,299.2597878,121.1061394,o,3,2016,504o,0,0.101266,4.142857,0.165805,6
5.494684068,1.133640461,-30 to -60m,502,502o,280.1286586,113.3640461,o,3,2016,502o,0,0.136364,3.174603,0.15853,6
5.229685276,0.94166264,-30 to -60m,500,500o,232.6899058,94.16626398,o,3,2016,500o,0,0.175325,2.873016,0.151424,6
5.252070369,1.056054932,-30 to -60m,498,498o,260.9568567,105.6054932,o,3,2016,498o,0,0.190476,3.174603,0.144721,5
5.864484717,1.140227317,-30 to -60m,496,496o,281.7563061,114.0227317,o,3,2016,496o,0,0.178808,2.825397,0.138291,5
6.748820065,1.486570199,-30 to -60m,494,494o,367.3394962,148.6570199,o,3,2016,494o,0,0.149254,2.444444,0.132458,5
6.170654701,1.072061788,-30 to -60m,492,492o,264.9122372,107.2061788,o,3,2016,492o,0,0.151724,2.650794,0.126873,5
6.21647358,1.096115165,-30 to -60m,490,490o,270.855956,109.6115165,o,3,2016,490o,0,0.15,2.190476,0.121814,5
5.944405889,1.2003437,-30 to -60m,488,488o,296.6113878,120.03437,o,3,2016,488o,0,0.113333,2.650794,0.117429,5
2.391371646,0.253930699,0 to -30m,486,486n,62.74764227,25.39306991,n,2,2016,486n,5.894795,0.112583,2.666667,0.113995,5
2.937878597,0.394063923,0 to -30m,484,484n,97.37531599,39.40639229,n,2,2016,484n,10.798514,0.121076,3.968254,0.111678,5
2.789665236,0.412759361,0 to -30m,482,482n,101.9950593,41.27593607,n,2,2016,482n,11.019182,0.121622,3.952381,0.109865,5
2.629534426,0.35780764,0 to -30m,480,480n,88.41619344,35.78076403,n,2,2016,480n,11.057876,0.117647,3.920635,0.108357,5
2.899882748,0.441778933,0 to -30m,478,478n,109.1659519,44.17789334,n,2,2016,478n,10.580493,0.095,3.47619,0.107188,5
2.794039782,0.342939626,0 to -30m,476,476n,84.74222709,34.29396259,n,2,2016,476n,10.996328,0.111111,3.650794,0.106265,5
3.527681967,0.482694781,-30 to -60m,474,474o,119.276478,48.26947809,o,3,2016,474o,0,0.115385,3.68254,0.105699,5
3.618512956,0.576928599,-30 to -60m,472,472o,142.5621616,57.69285992,o,3,2016,472o,0,0.124352,3.444444,0.105344,5
3.498067989,0.582281504,-30 to -60m,470,470o,143.8848932,58.22815042,o,3,2016,470o,0.102254,0.132701,3.793651,0.105095,5
3.040273665,0.461934025,-30 to -60m,468,468o,114.1463834,46.19340246,o,3,2016,468o,0.102254,0.140097,3.746032,0.104757,5
2.643782977,0.323678963,-30 to -60m,466,466o,79.98281361,32.36789629,o,3,2016,466o,0.140914,0.13615,3.84127,0.104422,5
3.019229224,0.43746208,-30 to -60m,464,464o,108.0992341,43.74620799,o,3,2016,464o,0.177997,0.125581,3.84127,0.103794,5
3.186542944,0.456461493,-30 to -60m,462,462o,112.7940915,45.64614934,o,3,2016,462o,0.177997,0.10989,3.206349,0.102943,5
3.234334535,0.577149084,-30 to -60m,460,460o,142.6166444,57.71490835,o,3,2016,460o,0.226433,0.109453,3.539683,0.102231,5
2.794921049,0.389564253,-30 to -60m,456,456o,96.26342333,38.95642529,o,3,2016,456o,0.462652,0.14554,3.873016,0.101384,5
2.365002756,0.307329083,-30 to -60m,454,454o,75.94267027,30.73290829,o,3,2016,454o,0.599957,0.136,4.507937,0.101254,5
2.457209861,0.35968929,-30 to -60m,452,452o,88.88115928,35.96892903,o,3,2016,452o,0.777804,0.14786,4.68254,0.101257,5
3.640333909,0.520871609,0 to -30m,450,450n,128.7101777,52.08716094,n,2,2016,450n,21.78492,0.168539,6.603175,0.101835,5
2.389096434,0.262592447,0 to -30m,448,448n,64.88800678,26.2592447,n,2,2016,448n,21.02239,0.204403,6.079365,0.102977,5
3.084137745,0.380503514,-30 to -60m,446,446o,94.02446602,38.05035142,o,3,2016,446o,1.450524,0.223602,6.253968,0.104428,5
2.85480935,0.317453052,-30 to -60m,444,444o,78.44435746,31.74530518,o,3,2016,444o,1.794324,0.234756,6.428571,0.105824,5
1.775376224,0.150270879,0 to -30m,435,435n,37.13274279,15.02708786,n,2,2016,435n,24.645995,0.279762,6.825397,0.109339,5
2.232966324,0.226307592,0 to -30m,442,442n,55.92182385,22.6307592,n,2,2016,442n,24.718859,0.238671,6.507937,0.107047,5
2.55622778,0.353889424,-30 to -60m,440,440o,87.44798116,35.38894242,o,3,2016,440o,1.745889,0.263514,5.936508,0.10791,5
1.095613316,0.07523973,-30 to -60m,436,436o,18.59214207,7.523972955,o,3,2016,436o,1.549249,0.280645,6.301587,0.109059,5
1.475493618,0.114310383,-30 to -60m,438,438o,28.24671075,11.43103828,o,3,2016,438o,1.716867,0.295302,6.126984,0.108498,5
1.00580419,0.061391888,-30 to -60m,433,433o,15.17026588,6.139188789,o,3,2016,433o,1.678904,0.299003,6.206349,0.109924,4
1.745975387,0.135569338,0 to -30m,431,431n,33.49991309,13.55693384,n,2,2016,431n,22.438837,0.295597,6.539683,0.11057,4
2.494832841,0.257948631,0 to -30m,429,429n,63.74049482,25.79486308,n,2,2016,429n,15.873905,0.322581,4.555556,0.110957,4
2.959907574,0.337268295,0 to -30m,427,427n,83.34081077,33.72682953,n,2,2016,427n,13.705117,0.304147,4.492063,0.110981,4
3.325036343,0.451128723,0 to -30m,425,425n,111.4763352,45.11287231,n,2,2016,425n,12.181151,0.284314,4.15873,0.110793,4
3.974429788,0.439043693,0 to -30m,420,420n,108.4900593,43.90436931,n,2,2016,420n,23.836141,0.308311,7.746032,0.110377,4
3.417997149,0.488665698,0 to -30m,493,493n,120.7519238,48.86656983,n,2,2016,493n,3.83324,0.150794,2.301587,0.12965,5
4.050737605,0.677337981,0 to -30m,491,491n,167.3738601,67.73379806,n,2,2016,491n,4.562518,0.16,2.301587,0.124264,5
3.4615464,0.580676518,0 to -30m,489,489n,143.4882926,58.06765183,n,2,2016,489n,5.579989,0.120567,2.507937,0.119531,5
5.443594469,1.05163059,-30 to -60m,487,487o,259.8635782,105.163059,o,3,2016,487o,0,0.112583,2.666667,0.115569,5
4.239827343,0.716120763,-30 to -60m,485,485o,176.9572942,71.61207625,o,3,2016,485o,0,0.121019,2.793651,0.112699,5
3.828877655,0.558340187,-30 to -60m,483,483o,137.9688648,55.83401867,o,3,2016,483o,0,0.119469,4.015873,0.11073,5
4.02962706,0.693925612,-30 to -60m,481,481o,171.4727532,69.39256124,o,3,2016,481o,0,0.121076,3.968254,0.109062,5
3.627511309,0.578708344,-30 to -60m,479,479o,143.0019461,57.87083438,o,3,2016,479o,0,0.107759,4.079365,0.107749,5
3.530823488,0.565686911,-30 to -60m,477,477o,139.78428,56.56869111,o,3,2016,477o,0,0.098522,3.539683,0.106698,5
2.65862519,0.334532734,0 to -30m,475,475n,82.66483885,33.4532734,n,2,2016,475n,10.996328,0.111111,3.650794,0.105925,5
2.205484268,0.162462393,0 to -30m,473,473n,40.1453315,16.24623926,n,2,2016,473n,10.751422,0.118557,3.444444,0.105485,5
2.068632012,0.206475981,0 to -30m,471,471n,51.02132605,20.6475981,n,2,2016,471n,11.854487,0.142077,3.31746,0.105243,5
2.981581427,0.417951111,0 to -30m,469,469n,103.2779687,41.7951111,n,2,2016,469n,15.06517,0.126087,4.111111,0.104922,5
2.981958695,0.44886504,0 to -30m,467,467n,110.9169669,44.886504,n,2,2016,467n,14.229883,0.137441,3.809524,0.104612,5
3.494897967,0.559810251,0 to -30m,465,465n,138.3321257,55.98102512,n,2,2016,465n,14.58672,0.13242,3.936508,0.104148,5
2.093755387,0.191938058,0 to -30m,463,463n,47.42892695,19.19380576,n,2,2016,463n,10.109516,0.125,2.714286,0.103358,5
1.930195124,0.159840351,0 to -30m,461,461n,39.4974108,15.98403506,n,2,2016,461n,11.731176,0.111111,3.333333,0.102543,5
2.543168525,0.326954961,0 to -30m,457,457n,80.79233046,32.69549614,n,2,2016,457n,13.767011,0.149038,3.793651,0.101529,5
2.336538618,0.276053659,0 to -30m,455,455n,68.21434477,27.60536592,n,2,2016,455n,15.780847,0.136929,4.349206,0.101314,5
2.151068866,0.272261186,0 to -30m,453,453n,67.27720426,27.22611861,n,2,2016,453n,16.75496,0.134387,4.555556,0.10117,5
2.737662539,0.363444885,0 to -30m,451,451n,89.80918689,36.34448848,n,2,2016,451n,22.253096,0.175287,6.492063,0.101475,5
2.913853188,0.518940525,-30 to -60m,449,449o,128.2329963,51.89405247,o,3,2016,449o,0.763473,0.176292,6.142857,0.102355,5
2.730646962,0.236992569,-30 to -60m,447,447o,58.5621391,23.69925687,o,3,2016,447o,1.450524,0.20679,6.206349,0.10368,5
2.309534084,0.279484105,0 to -30m,445,445n,69.06202628,27.94841046,n,2,2016,445n,23.740388,0.232628,6.47619,0.105155,5
1.830618112,0.173190636,0 to -30m,443,443n,42.7963382,17.31906361,n,2,2016,443n,23.767943,0.236196,6.396825,0.10647,5
2.767701864,0.316981665,0 to -30m,441,441n,78.32787522,31.69816649,n,2,2016,441n,23.683003,0.261589,6.047619,0.107526,5
1.219078713,0.055524109,-30 to -60m,434,434o,13.72030616,5.55241091,o,3,2016,434o,1.773787,0.29316,6.301587,0.109596,4
2.330334778,0.20363112,-30 to -60m,439,439o,50.31834562,20.36311201,o,3,2016,439o,1.745889,0.289116,6.015873,0.108208,5
1.106050704,0.06576124,-30 to -60m,437,437o,16.24995632,6.576124008,o,3,2016,437o,1.676346,0.297659,6.15873,0.108795,5
1.632470934,0.107935424,-30 to -60m,432,432o,26.67142406,10.79354237,o,3,2016,432o,1.809104,0.304348,6.666667,0.110301,4
1.905380838,0.175435459,0 to -30m,430,430n,43.35104598,17.54354588,n,2,2016,430n,17.523799,0.305785,5.015873,0.11079,4
2.78855535,0.270848969,0 to -30m,428,428n,66.92823789,27.08489693,n,2,2016,428n,15.30578,0.324324,4.666667,0.111,4
3.374239443,0.52202083,0 to -30m,426,426n,128.9941562,52.20208296,n,2,2016,426n,12.872216,0.298578,4.349206,0.110908,4
3.137158054,0.426712151,-30 to -60m,419,419o,105.4428687,42.67121506,o,3,2016,419o,0.951046,0.280576,8.47619,0.110388,4
3.653451032,0.586754366,0 to -30m,424,424n,144.9901613,58.67543655,n,2,2016,424n,12.049235,0.271028,4.31746,0.110679,4
3.265422115,0.519926768,0 to -30m,422,422n,128.4767023,51.99267677,n,2,2016,422n,23.983902,0.296399,7.428571,0.110505,4
2.7997029,0.359186599,0 to -30m,417,417n,88.75694145,35.91865985,n,2,2016,417n,24.509423,0.278571,8.52381,0.110463,4
2.245988824,0.249332622,0 to -30m,415,415n,61.61143277,24.93326224,n,2,2016,415n,23.349465,0.27204,8.015873,0.110459,4
2.033528938,0.241712503,-30 to -60m,413,413o,59.72846038,24.17125035,o,3,2016,413o,0.662871,0.234483,8.52381,0.110472,4
2.632194639,0.376871412,-30 to -60m,411,411o,93.12695393,37.68714116,o,3,2016,411o,0.460296,0.214765,8.619048,0.11038,4
2.915916795,0.334139895,-30 to -60m,409,409o,82.5677663,33.41398953,o,3,2016,409o,0.088954,0.211628,8.269841,0.110258,4
4.172579706,0.52808954,-30 to -60m,407,407o,130.4937673,52.80895405,o,3,2016,407o,0.018365,0.195279,8.84127,0.11012,4
4.561834584,0.82005238,-30 to -60m,405,405o,202.6393561,82.00523798,o,3,2016,405o,0.018365,0.19181,8.777778,0.10979,4
5.167987364,1.255949159,-30 to -60m,403,403o,310.351796,125.5949159,o,3,2016,403o,0.018365,0.196117,9.777778,0.10915,4
4.427271554,0.882757667,0 to -30m,396,396n,218.1341701,88.27576673,n,2,2016,396n,17.563857,0.172018,8.111111,0.104999,4
2.591991245,0.419146337,-30 to -60m,391,391o,103.5733155,41.91463371,o,3,2016,391o,0.324855,0.210918,7.746032,0.098061,4
3.739772822,0.344392941,0 to -30m,423,423n,85.10134898,34.43929407,n,2,2016,423n,19.504335,0.305085,6.111111,0.110601,4
